trial,arm,receiver,target,gate,t_h1,thr_h1,det_h1,dof_h1,kappa_db,eta_survive,rho_weighted,rho_min,xi_rel,ncp_unit,ncp_best,calib_min_ratio,t_h0,thr_h0,det_h0,dof_h0
9,perfect_channel,8,8,4.585169540462707e-13,779.8999344147378,20.66856907571369,1,28,inf,1.0,0.014068027505374572,1.3536136853543605e-08,2.9486259640852303e-10,0.32953357096608477,0.13460920439196467,1.0,756.9108824099885,20.66856907571369,1,28
10,no_ic,5,5,5.128067595156679e-13,61.29851829703347,20.66856907571369,1,28,0.0,1.0,0.0032078534037302243,1.6820356558217536e-09,6.902586843926694e-11,0.028544514406452347,0.024183175737301926,11.846060823710596,54.334752435279384,20.66856907571369,1,28
10,fixed_kappa,5,5,5.128067595156679e-13,119.97438578303797,20.66856907571369,1,28,40.00000000000003,1.0,0.004798076582390772,2.265052860412607e-09,1.4163324667936094e-10,0.05235548327498738,0.04478168593341362,1.0010846060823724,126.4136709108226,20.66856907571369,1,28
10,plain_ls,5,5,5.128067595156679e-13,52.38701735669289,20.66856907571369,1,28,41.57407933656912,0.7544343686762485,0.0015661408859928311,9.424436070879198e-10,3.832667490133979e-11,0.01388328407332154,0.012222772796277148,0.9999999999999983,45.469231989039066,20.66856907571369,1,28
10,ridge_ls,5,5,5.128067595156679e-13,57.03728438862281,20.66856907571369,1,28,41.62396265424661,0.7545750983428319,0.0023615199413463133,1.0013133668906033e-09,4.626971648409041e-11,0.02093687831505767,0.019128380684575595,0.999999999999998,42.05164613029803,20.66856907571369,1,28
10,protected_ls,5,5,5.128067595156679e-13,47.7616340815043,20.66856907571369,1,28,8.50026958366323,0.7501370214457713,0.0030383705785140412,5.537439505615662e-10,5.016521188766371e-11,0.01702678987660654,0.014809339208255577,1.8415186292808348,41.7529376060571,20.66856907571369,1,28
10,tp_uic_stage1,5,5,5.128067595156679e-13,47.59457052381643,20.66856907571369,1,28,8.500273486400726,0.750313928585516,0.003119349262031,5.571616912336015e-10,5.067781485074803e-11,0.01750008733860459,0.01525350165977241,1.5916678073615937,41.939011129263285,20.66856907571369,1,28
10,tp_uic_full,5,5,5.128067595156679e-13,62.178895055127754,20.66856907571369,1,28,33.86618343090899,0.8619053332133212,0.0027322863276020436,1.1089537764930043e-09,5.6297064005312187e-11,0.023251924173621926,0.020432526586849714,1.0000000200601313,43.2370149350247,20.66856907571369,1,28
10,perfect_channel,5,5,5.128067595156679e-13,131.37917414361968,20.66856907571369,1,28,inf,1.0,0.004781423349721516,2.317871633515598e-09,1.4694833882970522e-10,0.052984600341799616,0.04515431579509727,1.0,136.04163915737007,20.66856907571369,1,28
11,no_ic,5,5,2.3590071538598584e-13,165.47984163529657,20.66856907571369,1,28,0.0,1.0,0.0003351136325777696,3.783725226734639e-07,1.5401153619090468e-08,0.0017567188321676328,0.001073017948592372,4.2161502855399196,209.37472396476807,20.66856907571369,1,28
11,fixed_kappa,5,5,2.3590071538598584e-13,235.14527788843938,20.66856907571369,1,28,39.999999999999986,1.0,0.0004474845119859213,5.86271280425295e-07,2.0247476343837704e-08,0.0023870739520351794,0.0015368959148658434,1.0003216150285537,249.64857285942531,20.66856907571369,1,28
11,plain_ls,5,5,2.3590071538598584e-13,167.56906817972418,20.66856907571369,1,28,32.75270427428286,0.7611124071368083,0.0003102222179360616,3.3318376476769435e-07,1.2301764921498238e-08,0.0016241322798275068,0.0010600449972232309,0.9999999999999966,197.93394074985537,20.66856907571369,1,28
11,ridge_ls,5,5,2.3590071538598584e-13,170.07410890963564,20.66856907571369,1,28,32.88188102451341,0.7617495305330749,0.00032920108067020613,3.637458246384259e-07,1.3360650600341401e-08,0.001723739313513237,0.0010610554661531022,0.9999999999999979,208.46633203424847,20.66856907571369,1,28
11,protected_ls,5,5,2.3590071538598584e-13,177.93766111028285,20.66856907571369,1,28,8.715660637730666,0.782210922988872,0.00015987942926830624,1.731833674794426e-07,9.291427928131446e-09,0.0007989658969463904,0.00042455875019193246,1.18405993464818,205.9540563094503,20.66856907571369,1,28
11,tp_uic_stage1,5,5,2.3590071538598584e-13,176.7238493525,20.66856907571369,1,28,8.716124644575368,0.7853811756269383,0.00016103549649030204,1.7407133144737057e-07,9.446542445579007e-09,0.0008051792421048063,0.0004263232168978375,1.1419451164075367,207.20878470316987,20.66856907571369,1,28
11,tp_uic_full,5,5,2.3590071538598584e-13,170.44576648697006,20.66856907571369,1,28,30.26117960530965,0.8119800189776948,0.00033302860393516796,3.763534570987313e-07,1.4060593445938908e-08,0.0017686079504535149,0.001099000820603353,1.0000004848258122,209.86984335051335,20.66856907571369,1,28
11,perfect_channel,5,5,2.3590071538598584e-13,264.52767687928645,20.66856907571369,1,28,inf,1.0,0.00046282719527146167,5.996005659631456e-07,2.058975539196625e-08,0.002472260541653791,0.0016111819398758954,1.0,271.3175989334313,20.66856907571369,1,28
12,no_ic,3,3,2.33863749456098e-13,384.9050225054996,20.66856907571369,1,28,0.0,1.0,0.21148196250753812,1.4552519986904168e-07,2.9277768977445897e-08,3.3922027935352315,1.133036295027979,1.3034074771916138,421.66629946468623,20.66856907571369,1,28
12,fixed_kappa,3,3,2.33863749456098e-13,430.45708832645494,20.66856907571369,1,28,39.99999999999998,1.0,0.21109157981746776,4.438103551126906e-07,4.077303222676318e-08,3.4618768020525708,1.1378874807666652,1.0000303407477198,429.7343750586898,20.66856907571369,1,28
