experiment,trial,greedy_obj,oracle_obj,gap,greedy_links,oracle_links
same_objective_gap,543,1.0485028453411411,1.0789840567744824,0.02824991828374357,6,6
same_objective_gap,544,2.332321459742296,2.3323214597422957,-1.9040651879056637e-16,5,5
same_objective_gap,545,2.020879368817204,2.0596000813845876,0.018800112175832218,6,6
same_objective_gap,546,1.4692284168190042,1.4711315208962812,0.001293632860315268,6,6
same_objective_gap,547,1.6132375356280457,1.6226432088224976,0.005796513456138799,6,6
same_objective_gap,548,1.410576173252381,1.5324607062068654,0.07953517663508128,6,6
same_objective_gap,549,2.4059681793584295,2.4059681793584295,0.0,4,4
same_objective_gap,550,2.758426274534992,2.915128629692593,0.05375486815966862,3,6
same_objective_gap,551,1.3365121285953134,1.5348453996212033,0.1292203573564074,6,6
same_objective_gap,552,1.310523227854379,1.3173021807233587,0.005146087942598868,6,5
same_objective_gap,553,1.4713307005001175,1.4713307005001175,0.0,6,6
same_objective_gap,554,1.8299220311531779,1.8299220311531779,0.0,5,5
same_objective_gap,555,2.1468551192600764,2.1474058588724705,0.0002564674069964684,5,4
same_objective_gap,556,2.038152635271122,2.0775703236606367,0.018972974315527077,4,5
same_objective_gap,557,2.520730373043742,2.530296051274042,0.0037804581110116677,4,6
same_objective_gap,558,0.521060771650717,0.521060771650717,0.0,6,6
same_objective_gap,559,1.5249560578603658,1.7020982637798507,0.10407284331875477,6,6
same_objective_gap,560,1.3238642364419466,1.3238642364419466,0.0,6,6
same_objective_gap,561,1.536153873070331,1.6209019609614135,0.052284524253900844,4,5
same_objective_gap,562,1.174670448638916,1.1853443022986643,0.0090048550780134,6,6
same_objective_gap,563,1.9335696766765191,1.9336036998047508,1.759570910785763e-05,5,5
same_objective_gap,564,2.493588034521288,2.493588034521288,0.0,5,5
same_objective_gap,565,1.1255119277821721,1.1255119277821721,0.0,4,4
same_objective_gap,566,2.9925492865322343,2.996655026549158,0.0013701076635610572,3,4
same_objective_gap,567,2.5525735934657985,2.580844852544609,0.010954265248039316,3,5
same_objective_gap,568,1.7007580680810597,1.7041726664856265,0.00200366927114754,5,6
same_objective_gap,569,1.5834539672812356,1.5903052174194832,0.0043081353586733664,6,6
same_objective_gap,570,2.025012173516945,2.0434019926046885,0.00899960906091817,4,6
same_objective_gap,571,1.1562453920723714,1.1564585004351504,0.00018427670573462242,5,4
same_objective_gap,572,1.312902995266584,1.313686551499561,0.0005964560054927619,5,4
same_objective_gap,573,2.5285382486922208,2.7570744265779927,0.08289082647994563,4,6
same_objective_gap,574,1.3531778788614501,1.4036313477411917,0.035944957314421856,6,6
same_objective_gap,575,2.092108413135116,2.0989865666547884,0.0032768925866135334,5,6
same_objective_gap,576,2.290881847854668,2.3018702723158952,0.004773694066682524,5,6
same_objective_gap,577,2.9792157889069575,2.9959504231134244,0.005585751378714776,3,4
same_objective_gap,578,0.2605697428793845,0.2605697428793845,0.0,5,5
same_objective_gap,579,2.4589124104769087,2.548817740210671,0.035273345879306126,4,6
same_objective_gap,580,0.35868525730512,0.35868525730512,0.0,6,6
same_objective_gap,581,0.14998565240503897,0.14998565240503897,0.0,0,0
