frac_l,frac_k,eta_c_analytic,eta_c_psf,eta_loc_analytic,eta_loc_psf
-0.03458751097104318,-0.22253531447942054,0.8440042278564076,0.8433646925054018,0.9432511881245869,0.9432511881245864
-0.4819386265714638,0.2946319423325684,0.32399694747007796,0.3237589778353449,0.7833729170932009,0.7833729170932018
-0.49206489029336153,-0.06753934613907964,0.41196311858128637,0.4120643362912516,0.8513809353668345,0.851380935366835
-0.24015021895858535,-0.13589455853356014,0.7752280486243397,0.7753927568828727,0.9163448017461757,0.9163448017461773
0.28460835757025604,0.10002261859249706,0.735655574071404,0.7351495624415383,0.9065210061129616,0.9065210061129598
0.12932540853557006,0.18102642303141525,0.8484646677372895,0.8487629422193931,0.9420695365190679,0.9420695365190653
-0.20127811774387538,-0.43270456941638424,0.4519436469663237,0.451760081730084,0.8256752776167836,0.8256752776167827
-0.0007320651484760132,0.3006323691786156,0.7358586334198681,0.735340936520523,0.9111519793109646,0.9111519793109643
0.10756801415092998,-0.46606907716153123,0.4438741992277396,0.4439296950952537,0.846935717384515,0.846935717384515
-0.10545911806943875,-0.17051988589800193,0.8751891788422963,0.8750163380379964,0.9521812315921634,0.9521812315921605
-0.2162773783161296,0.2410178121969082,0.7038255282730532,0.7041920811555811,0.8880259232758889,0.8880259232758902
0.4662644649671601,0.322976655780145,0.3228718806931861,0.32324730138865504,0.7751779461376334,0.7751779461376344
-0.35733277098266647,0.30565512951682783,0.46922334681023775,0.4693610555412334,0.807899847429292,0.8078998474292908
-0.11378547862809185,0.4500478342325155,0.46759028865083596,0.4676725659821813,0.848218635761316,0.8482186357613165
0.4010093817845566,-0.10942862420509725,0.5489300990713609,0.54919199930975,0.8611274158013772,0.8611274158013784
0.026239592155560598,-0.49001970005698214,0.42059315918330065,0.42072402966114664,0.8558351636485309,0.8558351636485303
-0.08550489845953535,-0.19233176497113302,0.8630141983748748,0.8631737683558784,0.9484993128145113,0.9484993128145123
0.49683610748577045,-0.4119133682752987,0.22679190478248035,0.2266601779766396,0.7455346292341201,0.7455346292341197
-0.21651970445231705,0.1180414689622088,0.8164945470077604,0.8159838593959527,0.9309479383660567,0.9309479383660559
0.3396427829874059,-0.33838272264377356,0.45518347780398694,0.4552933124715113,0.8020806203528502,0.8020806203528507
-0.16420319558455565,-0.1593495686070353,0.8405065554413127,0.8410426852193694,0.9387448046545811,0.9387448046545804
0.46330231292640967,0.017338047386533106,0.46532509602326655,0.4659281714688784,0.8595471966090856,0.8595471966090859
-0.4542155086046946,-0.3225330518621551,0.33735124759333784,0.3373292704167801,0.7769490960598292,0.7769490960598296
-0.43590903349600085,-0.25796483448399676,0.4091945894083626,0.4091303203693682,0.8041713447329517,0.8041713447329534
-0.182246393592569,0.2065275993516419,0.7765947378309004,0.7763628943859838,0.914580046565361,0.914580046565361
0.3687896593252923,0.3435986043270334,0.41724911779067686,0.4166878350708219,0.790355971069249,0.7903559710692495
-0.4624118866302406,0.42117362070251985,0.25086489762857594,0.25145156259311574,0.7469645592639256,0.7469645592639257
0.44647613036599454,0.46621986818637107,0.2277112005340399,0.22833913652062865,0.7415652978791443,0.7415652978791454
-0.35178435993062607,-0.18406161406671817,0.5840050266705041,0.5838051432068281,0.8554604325505862,0.8554604325505856
0.31144192698607887,-0.04185917757226543,0.7148218308720086,0.7155431948817659,0.9048945574295344,0.9048945574295354
0.22781001141792845,0.4905344066148828,0.3536053732222874,0.3529439449878752,0.8073494199608722,0.8073494199608736
0.04780869949198363,0.04543972387654105,0.9857794238593091,0.9858524705983117,0.9944693525183258,0.9944693525183264
-0.006894932586072655,0.4633670097103577,0.4656045710158563,0.46629614994127644,0.8598126258561678,0.859812625856168
0.37978332235835155,-0.01809494981596571,0.6062941738349518,0.6060070697284028,0.8802839399549823,0.880283939954982
0.13849637670134907,-0.026054497508563035,0.9363737114663512,0.9368256025213585,0.9759620046175589,0.97596200461756
0.001187071578892418,-0.1579520039982285,0.9205652164547766,0.920538216493223,0.9701271977367366,0.970127197736737
-0.3217838060357239,0.15200829206941868,0.6507221001500959,0.6504734174671841,0.8773121705427788,0.8773121705427805
0.01578470393265141,-0.10527788501905666,0.9632746743275047,0.9634482663781694,0.9859302676239258,0.9859302676239241
0.26312420749858567,0.4821647964980603,0.3440874592716874,0.3444637387083196,0.7952296043885241,0.7952296043885249
0.26749119320920656,-0.2527148258147347,0.6338738715024087,0.6342037067422098,0.862731097883899,0.8627310978838989
-0.33230271878596174,-0.48047353585454844,0.29977123678177087,0.30060453110057234,0.7704103551846792,0.7704103551846787
-0.23884013908487112,-0.3044777905007702,0.6027829422221916,0.6033130821402511,0.8534009194899286,0.8534009194899299
-0.20314244954925575,-0.40454477842947667,0.49241231852606226,0.4919169274150096,0.8318658797583564,0.8318658797583574
0.46374211131363574,-0.3029630315405485,0.34052846536463827,0.34027007041994106,0.7826011006009662,0.782601100600965
-0.1932229519119858,0.2781431070785272,0.6799747577855704,0.680422796381775,0.8814455072799354,0.881445507279933
0.34029586858262606,-0.13382069913278172,0.6338750164751576,0.6342974280595707,0.8755620566401645,0.8755620566401655
0.23468029425174608,-0.006276089042245303,0.8313373354806798,0.8309571871361852,0.939594561280077,0.9395945612800768
0.470138794020859,0.15675161146148953,0.41881835609782075,0.4190047178953651,0.8334803121282575,0.833480312128256
0.15668015734644647,-0.07617443722008455,0.9043394035443858,0.9041373650803781,0.9633814308208454,0.9633814308208439
0.2319141384133896,0.21045706089189664,0.7203030494969014,0.720731133239836,0.8940194342693187,0.8940194342693197
-0.24354461407907113,0.46753252436281323,0.375912058784821,0.3750719969690903,0.8039366761787677,0.8039366761787679
0.08633558102604044,0.38344666824562557,0.5861872692749464,0.5871069225508808,0.8714609250300324,0.8714609250300328
-0.36026722643919196,-0.31277169905494695,0.4585193881132832,0.45869101075063734,0.8042987304516462,0.8042987304516473
-0.24018248787850538,-0.0019665617533464186,0.8240407751719052,0.8243256754733067,0.9374885266214076,0.9374885266214106
-0.19829819172391805,0.14855565597688192,0.8152840606946246,0.8152898294474081,0.9294553172667618,0.9294553172667632
0.03162895942648791,-0.022315226577283576,0.9950813757527557,0.99505098773578,0.9980641265568236,0.9980641265568231
0.45580648997993733,0.12292833767776068,0.4550317335362939,0.45477754050151215,0.8449754262334013,0.8449754262333999
