stage,round,links,utility,D_sum,area_m,rcs_m2,trial,model,tag
coarse,42,42,-2.4479010313287417,81.80247821369746,400.0,0.05,3,orthogonal,central
coarse,43,43,-2.4434767363706724,83.26745335750064,400.0,0.05,3,orthogonal,central
coarse,44,44,-2.4404603245180176,84.03297211895227,400.0,0.05,3,orthogonal,central
coarse,45,45,-2.438052233682983,85.34307778422563,400.0,0.05,3,orthogonal,central
coarse,46,46,-2.436201858953859,85.99665418637848,400.0,0.05,3,orthogonal,central
coarse,47,47,-2.4350888471557117,86.94604488719058,400.0,0.05,3,orthogonal,central
coarse,48,48,-2.4341913394900825,86.94638710154645,400.0,0.05,3,orthogonal,central
coarse,49,49,-2.43333275201622,86.94671882257573,400.0,0.05,3,orthogonal,central
coarse,50,50,-2.4327239116746884,89.67015168360082,400.0,0.05,3,orthogonal,central
coarse,51,51,-2.4322358708103198,90.25468791146969,400.0,0.05,3,orthogonal,central
coarse,52,52,-2.4320090783286457,90.59452289086062,400.0,0.05,3,orthogonal,central
coarse,53,53,-2.431998398052269,91.56985451747406,400.0,0.05,3,orthogonal,central
coarse,1,1,-6.472232894171622,39.8750898103872,400.0,0.05,3,orthogonal,distributed
coarse,2,2,-5.888753484080967,51.96959327171868,400.0,0.05,3,orthogonal,distributed
coarse,3,3,-5.294877336683623,62.196106447868225,400.0,0.05,3,orthogonal,distributed
coarse,4,4,-4.753109876933154,66.00829349816928,400.0,0.05,3,orthogonal,distributed
coarse,5,5,-4.452546932940689,66.45824398451971,400.0,0.05,3,orthogonal,distributed
coarse,6,6,-4.1580750551655425,66.79361991785731,400.0,0.05,3,orthogonal,distributed
coarse,7,7,-3.945505811969835,66.87782850015397,400.0,0.05,3,orthogonal,distributed
coarse,8,8,-3.730215989023722,66.93890861189021,400.0,0.05,3,orthogonal,distributed
coarse,9,9,-3.549196332116352,66.95269545548751,400.0,0.05,3,orthogonal,distributed
coarse,10,10,-3.349920686917303,66.9635018615808,400.0,0.05,3,orthogonal,distributed
coarse,11,11,-3.2628934670378387,67.33656630362194,400.0,0.05,3,orthogonal,distributed
coarse,12,12,-3.202847060175992,67.41434485507186,400.0,0.05,3,orthogonal,distributed
coarse,13,13,-3.1384858609507607,70.79031422026698,400.0,0.05,3,orthogonal,distributed
coarse,14,14,-3.0823875259966513,70.84858904759676,400.0,0.05,3,orthogonal,distributed
coarse,15,15,-3.0246478636251104,71.01891480376023,400.0,0.05,3,orthogonal,distributed
coarse,16,16,-2.984469156377419,71.25347127636994,400.0,0.05,3,orthogonal,distributed
coarse,17,17,-2.944828689983104,71.30993128304348,400.0,0.05,3,orthogonal,distributed
coarse,18,18,-2.9061676321651353,71.37429616494529,400.0,0.05,3,orthogonal,distributed
coarse,19,19,-2.870350565852245,71.5056648900012,400.0,0.05,3,orthogonal,distributed
coarse,20,20,-2.8342028391772556,71.51839532084928,400.0,0.05,3,orthogonal,distributed
coarse,21,21,-2.803459069741975,71.72959237278688,400.0,0.05,3,orthogonal,distributed
coarse,22,22,-2.7690158094595305,71.87793558870473,400.0,0.05,3,orthogonal,distributed
coarse,23,23,-2.7342735518874943,71.88872428562583,400.0,0.05,3,orthogonal,distributed
coarse,24,24,-2.704565744112548,71.9446369408935,400.0,0.05,3,orthogonal,distributed
coarse,25,25,-2.673959528651717,72.19027367524158,400.0,0.05,3,orthogonal,distributed
coarse,26,26,-2.6501793224902888,72.20205073467791,400.0,0.05,3,orthogonal,distributed
coarse,27,27,-2.6306424281653786,72.29588121068149,400.0,0.05,3,orthogonal,distributed
coarse,28,28,-2.606658384501001,72.33228578456341,400.0,0.05,3,orthogonal,distributed
coarse,29,29,-2.5889992016200725,72.36842759093703,400.0,0.05,3,orthogonal,distributed
coarse,30,30,-2.573314068703686,72.44988483289112,400.0,0.05,3,orthogonal,distributed
coarse,31,31,-2.558486150889126,72.45838582730376,400.0,0.05,3,orthogonal,distributed
coarse,32,32,-2.5443232034323864,79.49754893328853,400.0,0.05,3,orthogonal,distributed
coarse,33,33,-2.5302525782424983,79.52058742176017,400.0,0.05,3,orthogonal,distributed
coarse,34,34,-2.516294632781588,79.55081710849576,400.0,0.05,3,orthogonal,distributed
coarse,35,35,-2.50398968336677,79.5554413372898,400.0,0.05,3,orthogonal,distributed
coarse,36,36,-2.492977055213278,80.85284631037365,400.0,0.05,3,orthogonal,distributed
coarse,37,37,-2.4824351291749798,80.87094709469024,400.0,0.05,3,orthogonal,distributed
coarse,38,38,-2.4726729243252885,80.95631021802636,400.0,0.05,3,orthogonal,distributed
coarse,39,39,-2.4648696777124477,80.9609898755349,400.0,0.05,3,orthogonal,distributed
coarse,40,40,-2.457828662544605,80.96384125536437,400.0,0.05,3,orthogonal,distributed
coarse,41,41,-2.452583845682927,80.96713125174774,400.0,0.05,3,orthogonal,distributed
coarse,42,42,-2.4479010313287417,81.80247821369746,400.0,0.05,3,orthogonal,distributed
coarse,43,43,-2.4434767363706724,83.26745335750064,400.0,0.05,3,orthogonal,distributed
coarse,44,44,-2.4404603245180176,84.03297211895227,400.0,0.05,3,orthogonal,distributed
coarse,45,45,-2.438052233682983,85.34307778422563,400.0,0.05,3,orthogonal,distributed
coarse,46,46,-2.436201858953859,85.99665418637848,400.0,0.05,3,orthogonal,distributed
coarse,47,47,-2.4350888471557117,86.94604488719058,400.0,0.05,3,orthogonal,distributed
coarse,48,48,-2.4341913394900825,86.94638710154645,400.0,0.05,3,orthogonal,distributed
coarse,49,49,-2.43333275201622,86.94671882257573,400.0,0.05,3,orthogonal,distributed
coarse,50,50,-2.4327239116746884,89.67015168360082,400.0,0.05,3,orthogonal,distributed
coarse,51,51,-2.4322358708103198,90.25468791146969,400.0,0.05,3,orthogonal,distributed
coarse,52,52,-2.4320090783286457,90.59452289086062,400.0,0.05,3,orthogonal,distributed
coarse,53,53,-2.431998398052269,91.56985451747406,400.0,0.05,3,orthogonal,distributed
coarse,1,1,-6.472232894171622,39.8750898103872,400.0,0.05,3,active_set,central
coarse,2,2,-5.888753484080967,51.96959327171868,400.0,0.05,3,active_set,central
coarse,3,3,-5.294877336683623,62.196106447868225,400.0,0.05,3,active_set,central
coarse,4,4,-4.753109876933154,66.00829349816928,400.0,0.05,3,active_set,central
coarse,5,5,-4.452546932940689,66.45824398451971,400.0,0.05,3,active_set,central
coarse,6,6,-4.1580750551655425,66.79361991785731,400.0,0.05,3,active_set,central
coarse,7,7,-3.945505811969835,66.87782850015397,400.0,0.05,3,active_set,central
coarse,8,8,-3.730215989023722,66.93890861189021,400.0,0.05,3,active_set,central
coarse,9,9,-3.549196332116352,66.95269545548751,400.0,0.05,3,active_set,central
coarse,10,10,-3.349920686917303,66.9635018615808,400.0,0.05,3,active_set,central
coarse,11,11,-3.2628934670378387,67.33656630362194,400.0,0.05,3,active_set,central
coarse,12,12,-3.202847060175992,67.41434485507186,400.0,0.05,3,active_set,central
coarse,13,13,-3.1384858609507607,70.79031422026698,400.0,0.05,3,active_set,central
coarse,14,14,-3.0823875259966513,70.84858904759676,400.0,0.05,3,active_set,central
coarse,15,15,-3.0246478636251104,71.01891480376023,400.0,0.05,3,active_set,central
coarse,16,16,-2.984469156377419,71.25347127636994,400.0,0.05,3,active_set,central
coarse,17,17,-2.944828689983104,71.30993128304348,400.0,0.05,3,active_set,central
coarse,18,18,-2.9061676321651353,71.37429616494529,400.0,0.05,3,active_set,central
coarse,19,19,-2.870350565852245,71.5056648900012,400.0,0.05,3,active_set,central
coarse,20,20,-2.8342028391772556,71.51839532084928,400.0,0.05,3,active_set,central
coarse,21,21,-2.803459069741975,71.72959237278688,400.0,0.05,3,active_set,central
coarse,22,22,-2.7690158094595305,71.87793558870473,400.0,0.05,3,active_set,central
coarse,23,23,-2.7342735518874943,71.88872428562583,400.0,0.05,3,active_set,central
coarse,24,24,-2.704565744112548,71.9446369408935,400.0,0.05,3,active_set,central
coarse,25,25,-2.673959528651717,72.19027367524158,400.0,0.05,3,active_set,central
coarse,26,26,-2.6501793224902888,72.20205073467791,400.0,0.05,3,active_set,central
coarse,27,27,-2.6306424281653786,72.29588121068149,400.0,0.05,3,active_set,central
coarse,28,28,-2.606658384501001,72.33228578456341,400.0,0.05,3,active_set,central
coarse,29,29,-2.5889992016200725,72.36842759093703,400.0,0.05,3,active_set,central
coarse,30,30,-2.573314068703686,72.44988483289112,400.0,0.05,3,active_set,central
coarse,31,31,-2.558486150889126,72.45838582730376,400.0,0.05,3,active_set,central
coarse,32,32,-2.5443232034323864,79.49754893328853,400.0,0.05,3,active_set,central
coarse,33,33,-2.5302525782424983,79.52058742176017,400.0,0.05,3,active_set,central
coarse,34,34,-2.516294632781588,79.55081710849576,400.0,0.05,3,active_set,central
coarse,35,35,-2.50398968336677,79.5554413372898,400.0,0.05,3,active_set,central
coarse,36,36,-2.492977055213278,80.85284631037365,400.0,0.05,3,active_set,central
coarse,37,37,-2.4824351291749798,80.87094709469024,400.0,0.05,3,active_set,central
coarse,38,38,-2.4726729243252885,80.95631021802636,400.0,0.05,3,active_set,central
coarse,39,39,-2.4648696777124477,80.9609898755349,400.0,0.05,3,active_set,central
coarse,40,40,-2.457828662544605,80.96384125536437,400.0,0.05,3,active_set,central
coarse,41,41,-2.452583845682927,80.96713125174774,400.0,0.05,3,active_set,central
coarse,42,42,-2.4479010313287417,81.80247821369746,400.0,0.05,3,active_set,central
coarse,43,43,-2.4434767363706724,83.26745335750064,400.0,0.05,3,active_set,central
coarse,44,44,-2.4404603245180176,84.03297211895227,400.0,0.05,3,active_set,central
coarse,45,45,-2.438052233682983,85.34307778422563,400.0,0.05,3,active_set,central
coarse,46,46,-2.436201858953859,85.99665418637848,400.0,0.05,3,active_set,central
coarse,47,47,-2.4350888471557117,86.94604488719058,400.0,0.05,3,active_set,central
coarse,48,48,-2.4341913394900825,86.94638710154645,400.0,0.05,3,active_set,central
coarse,49,49,-2.43333275201622,86.94671882257573,400.0,0.05,3,active_set,central
coarse,50,50,-2.4327239116746884,89.67015168360082,400.0,0.05,3,active_set,central
coarse,51,51,-2.4322358708103198,90.25468791146969,400.0,0.05,3,active_set,central
coarse,52,52,-2.4320090783286457,90.59452289086062,400.0,0.05,3,active_set,central
coarse,53,53,-2.431998398052269,91.56985451747406,400.0,0.05,3,active_set,central
coarse,1,1,-6.472232894171622,39.8750898103872,400.0,0.05,3,active_set,distributed
coarse,2,2,-5.888753484080967,51.96959327171868,400.0,0.05,3,active_set,distributed
coarse,3,3,-5.294877336683623,62.196106447868225,400.0,0.05,3,active_set,distributed
coarse,4,4,-4.753109876933154,66.00829349816928,400.0,0.05,3,active_set,distributed
coarse,5,5,-4.452546932940689,66.45824398451971,400.0,0.05,3,active_set,distributed
coarse,6,6,-4.1580750551655425,66.79361991785731,400.0,0.05,3,active_set,distributed
coarse,7,7,-3.945505811969835,66.87782850015397,400.0,0.05,3,active_set,distributed
coarse,8,8,-3.730215989023722,66.93890861189021,400.0,0.05,3,active_set,distributed
coarse,9,9,-3.549196332116352,66.95269545548751,400.0,0.05,3,active_set,distributed
coarse,10,10,-3.349920686917303,66.9635018615808,400.0,0.05,3,active_set,distributed
coarse,11,11,-3.2628934670378387,67.33656630362194,400.0,0.05,3,active_set,distributed
coarse,12,12,-3.202847060175992,67.41434485507186,400.0,0.05,3,active_set,distributed
coarse,13,13,-3.1384858609507607,70.79031422026698,400.0,0.05,3,active_set,distributed
coarse,14,14,-3.0823875259966513,70.84858904759676,400.0,0.05,3,active_set,distributed
coarse,15,15,-3.0246478636251104,71.01891480376023,400.0,0.05,3,active_set,distributed
coarse,16,16,-2.984469156377419,71.25347127636994,400.0,0.05,3,active_set,distributed
coarse,17,17,-2.944828689983104,71.30993128304348,400.0,0.05,3,active_set,distributed
coarse,18,18,-2.9061676321651353,71.37429616494529,400.0,0.05,3,active_set,distributed
coarse,19,19,-2.870350565852245,71.5056648900012,400.0,0.05,3,active_set,distributed
coarse,20,20,-2.8342028391772556,71.51839532084928,400.0,0.05,3,active_set,distributed
coarse,21,21,-2.803459069741975,71.72959237278688,400.0,0.05,3,active_set,distributed
coarse,22,22,-2.7690158094595305,71.87793558870473,400.0,0.05,3,active_set,distributed
coarse,23,23,-2.7342735518874943,71.88872428562583,400.0,0.05,3,active_set,distributed
