trial,arm,t_h1,threshold,detected,dof,rho_weighted,ncp_unit,ncp_best,kappa_db,eta_survive
18,protected_ls,201.05537052499284,20.66856907571369,1,28,1.0,10.80407222271015,2.537966292359691,24.059326339128262,0.9999999999985969
18,tp_uic_stage1,201.02894691445923,20.66856907571369,1,28,1.0,10.804187023687875,2.5380174814713405,24.062610259128704,0.999999999998615
18,tp_uic_full,203.47859874379492,20.66856907571369,1,28,1.0,10.969764379399086,2.577848228428762,43.12313765810792,1.000311758152253
18,perfect_channel,204.36484480133876,20.66856907571369,1,28,1.0,10.97324472565371,2.579036635928385,inf,1.0
19,no_ic,48.15849419092174,20.66856907571369,1,28,1.0,3.5957098964444216,0.6850412404360611,0.0,1.0
19,fixed_kappa,49.11559049490381,20.66856907571369,1,28,1.0,3.679587172906372,0.7151433770852434,40.00000000000001,1.0
19,plain_ls,47.73557671973829,20.66856907571369,1,28,1.0,3.58512423426835,0.6816474910157407,36.26583216351416,0.9834648648446607
19,ridge_ls,47.776446837007526,20.66856907571369,1,28,1.0,3.5869635615049353,0.6822274872084918,36.32585180344088,0.9839959135277694
19,protected_ls,42.79053583895629,20.66856907571369,1,28,1.0,3.166451180566389,0.6216404154452656,10.671216226815812,0.9999999991802138
19,tp_uic_stage1,42.669227677531865,20.66856907571369,1,28,1.0,3.1673757506481723,0.6216692666271117,10.67145931709851,0.9999999992852613
19,tp_uic_full,48.95826487082635,20.66856907571369,1,28,1.0,3.644915231886794,0.7068060411467133,36.42907058901684,0.999103205018591
19,perfect_channel,49.076722796890444,20.66856907571369,1,28,1.0,3.6885132218081162,0.7187741764849834,inf,1.0
