condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
k0,49,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.33034589991439134,0.0,262,0
k0,49,balanced,1.0,0.023333333333333334,0,60,10,1.0,0.0,0.0,0.2572163000004366,0.0,0,0
k0,49,robust,1.0,0.03,0,10,10,1.0,0.0,0.0,0.4186834000283852,0.0,0,0
k0,50,v1,1.0,0.03,0,12,10,1.0,0.0,0.0,0.5295790999662131,0.0,0,0
k0,50,joint,1.0,0.03,0,12,10,1.0,0.0,0.0,0.5843033998971805,0.0,275,0
k0,50,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.4270534999668598,0.0,0,0
k0,50,robust,1.0,0.03,0,15,10,1.0,0.0,0.0,0.5627442999975756,0.0,0,0
k0,51,v1,1.0,0.05,0,15,10,1.0,0.0,0.0,0.6194384000264108,0.0,0,0
k0,51,joint,1.0,0.05,0,15,10,1.0,0.0,0.0,0.6763427000259981,0.0,270,0
k0,51,balanced,1.0,0.043333333333333335,0,60,10,1.0,0.0,0.0,0.4783155000768602,0.0,0,0
k0,51,robust,1.0,0.05,0,15,10,1.0,0.0,0.0,0.6311161000048742,0.0,0,0
k0,52,v1,1.0,0.06,0,10,10,1.0,0.0,0.0,0.31396609998773783,0.0,0,0
k0,52,joint,1.0,0.06,0,10,10,1.0,0.0,0.0,0.36210570007096976,0.0,260,0
k0,52,balanced,1.0,0.06666666666666667,0,60,10,1.0,0.0,0.0,0.31969440006650984,0.0,0,0
k0,52,robust,1.0,0.04666666666666667,0,11,10,1.0,0.0,0.0,0.34643879998475313,0.0,0,0
k0,53,v1,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.34350900002755225,0.0,0,0
k0,53,joint,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.3911496999207884,0.0,275,0
k0,53,balanced,1.0,0.04666666666666667,0,60,10,1.0,0.0,0.0,0.3868162001017481,0.0,0,0
k0,53,robust,1.0,0.07,0,10,10,1.0,0.0,0.0,0.4169156999560073,0.0,0,0
k0,54,v1,1.0,0.06666666666666667,0,10,10,1.0,0.0,0.0,0.324002500041388,0.0,0,0
k0,54,joint,1.0,0.06666666666666667,0,10,10,1.0,0.0,0.0,0.37594679999165237,0.0,266,0
k0,54,balanced,1.0,0.07666666666666666,0,60,10,1.0,0.0,0.0,0.32588600006420165,0.0,0,0
k0,54,robust,1.0,0.06666666666666667,0,10,10,1.0,0.0,0.0,0.32863089989405125,0.0,0,0
k0,55,v1,1.0,0.07333333333333333,0,16,10,1.0,0.0,0.0,0.6405560999410227,0.0,0,0
k0,55,joint,1.0,0.07333333333333333,0,16,10,1.0,0.0,0.0,0.6991728999419138,0.0,280,0
k0,55,balanced,1.0,0.07,0,60,10,1.0,0.0,0.0,0.3957243000622839,0.0,0,0
k0,55,robust,1.0,0.06666666666666667,0,19,10,1.0,0.0,0.0,0.877045699977316,0.0,0,0
k0,56,v1,1.0,0.02666666666666667,0,13,10,1.0,0.0,0.0,0.6029876000247896,0.0,0,0
k0,56,joint,1.0,0.02666666666666667,0,13,10,1.0,0.0,0.0,0.6523896000580862,0.0,281,0
k0,56,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.4637300999602303,0.0,0,0
k0,56,robust,1.0,0.03666666666666667,0,15,10,1.0,0.0,0.0,0.6738563999533653,0.0,0,0
k0,57,v1,0.8,0.03666666666666667,0,13,10,1.0,0.0,0.0,0.5081204000161961,0.0,0,0
k0,57,joint,0.8,0.03666666666666667,0,13,10,1.0,0.0,0.0,0.5595879000611603,0.0,292,0
k0,57,balanced,0.9,0.013333333333333334,0,60,10,1.0,0.0,0.0,0.3209404000081122,0.0,0,0
k0,57,robust,0.8,0.03,0,21,10,1.0,0.0,0.0,0.727309999987483,0.0,0,0
k0,58,v1,1.0,0.03666666666666667,0,14,10,1.0,0.0,0.0,0.5722886000294238,0.0,0,0
k0,58,joint,1.0,0.03666666666666667,0,14,10,1.0,0.0,0.0,0.626972800004296,0.0,288,0
k0,58,balanced,1.0,0.04666666666666667,0,60,10,1.0,0.0,0.0,0.45599459996446967,0.0,0,0
k0,58,robust,1.0,0.05,0,17,10,1.0,0.0,0.0,0.7234051000559703,0.0,0,0
