condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
prior250_k0,4,joint,0.9,0.04666666666666667,0,15,10,1.0,0.0,0.0,0.5233542999485508,0.0,280,0
prior250_k0,4,balanced,0.9,0.07,0,60,10,0.9833333333333333,0.0,0.0,0.3211313000647351,0.0,0,0
prior250_k0,4,robust,0.9,0.06,0,16,10,1.0,0.0,0.0,0.6061687999172136,0.0,0,0
prior250_k0,5,v1,1.0,0.05333333333333334,0,18,10,1.0,0.0,0.0,0.7930951000889763,0.0,0,0
prior250_k0,5,joint,1.0,0.05333333333333334,0,18,10,1.0,0.0,0.0,0.8486796000506729,0.0,297,0
prior250_k0,5,balanced,0.9,0.03333333333333333,0,60,10,1.0,0.0,0.0,0.4427164000226185,0.0,0,0
prior250_k0,5,robust,1.0,0.04,0,30,10,1.0,0.0,0.0,1.5714994999580085,0.0,0,0
prior250_k0,6,v1,0.9,0.04,0,10,10,1.0,0.0,0.0,0.3523997999727726,0.0,0,0
prior250_k0,6,joint,0.9,0.04,0,10,10,1.0,0.0,0.0,0.4004084998741746,0.0,260,0
prior250_k0,6,balanced,1.0,0.03666666666666667,0,60,10,0.9666666666666667,0.0,0.0,0.41460170003119856,0.0,0,0
prior250_k0,6,robust,0.9,0.03333333333333333,0,11,10,0.9090909090909091,0.0,0.0,0.5243848999962211,0.0,0,0
prior250_k0,7,v1,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.30192040000110865,0.0,0,0
prior250_k0,7,joint,1.0,0.05333333333333334,0,10,10,1.0,0.0,0.0,0.3559652998810634,0.0,260,0
prior250_k0,7,balanced,1.0,0.05333333333333334,0,60,10,1.0,0.0,0.0,0.34615300002042204,0.0,0,0
prior250_k0,7,robust,1.0,0.05333333333333334,0,13,10,1.0,0.0,0.0,0.6273242000024766,0.0,0,0
prior250_k0,8,v1,1.0,0.06333333333333334,0,20,10,1.0,0.0,0.0,0.6182568999938667,0.0,0,0
prior250_k0,8,joint,1.0,0.056666666666666664,0,16,10,1.0,0.0,0.0,0.6795947998762131,2.8376572009410763,296,2
prior250_k0,8,balanced,1.0,0.06333333333333334,0,60,10,0.95,0.0,0.0,0.3563214000314474,0.0,0,0
prior250_k0,8,robust,1.0,0.056666666666666664,0,20,10,1.0,0.0,0.0,0.706209099967964,0.0,0,0
prior250_k0,9,v1,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.3751423000358045,0.0,0,0
prior250_k0,9,joint,1.0,0.04666666666666667,0,10,10,1.0,0.0,0.0,0.4268383999587968,0.0,260,0
prior250_k0,9,balanced,1.0,0.05,0,60,10,1.0,0.0,0.0,0.4151364000281319,0.0,0,0
prior250_k0,9,robust,1.0,0.04,0,15,10,1.0,0.0,0.0,0.8102912000613287,0.0,0,0
prior250_k0,10,v1,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.36035590001847595,0.0,0,0
prior250_k0,10,joint,1.0,0.056666666666666664,0,10,10,1.0,0.0,0.0,0.41160580003634095,0.0,260,0
