trial,budget,joint_F,nearest_exact_F,nearest_c2f_F,placement_gap,selection_gap,total_gap,joint_feasible_pairs,candidate_pairs_before_caps,joint_mean_predicted_pd,c2f_mean_predicted_pd,c2f_reports,joint_reports,joint_plan,joint_sets,nearest_plan,c2f_sets
23,4,-0.2695720246716412,-0.2695720246716412,-0.269572024671641,0.0,-2.220446049250313e-16,-2.220446049250313e-16,69889,361201,0.5243102264237655,0.5346157559066173,0,0,"[0, 0]","[[[1, 0], [2, 0], [3, 0]], [[2, 0]]]","[0, 2]","[[[3, 0], [1, 0], [2, 0]], [[1, 2]]]"
24,0,1.6430218645297745,1.6430218645297745,1.6430218645297745,0.0,0.0,0.0,912,10000,0.9230153085282924,0.9231366430582199,0,0,"[0, 1]","[[[3, 0]], [[0, 1], [2, 1], [3, 1]]]","[3, 1]","[[[0, 3]], [[0, 1], [2, 1], [3, 1]]]"
24,1,1.6430218645297745,1.6430218645297745,1.6430218645297745,0.0,0.0,0.0,2880,10000,0.9230153085282924,0.9231366430582199,0,0,"[0, 1]","[[[3, 0]], [[0, 1], [2, 1], [3, 1]]]","[3, 1]","[[[0, 3]], [[0, 1], [2, 1], [3, 1]]]"
24,2,1.6430218645297745,1.6430218645297745,1.6430218645297745,0.0,0.0,0.0,4584,10000,0.9230153085282924,0.9231366430582199,0,0,"[0, 1]","[[[3, 0]], [[0, 1], [2, 1], [3, 1]]]","[3, 1]","[[[0, 3]], [[0, 1], [2, 1], [3, 1]]]"
24,4,1.6430218645297745,1.6430218645297745,1.6430218645297745,0.0,0.0,0.0,5212,10000,0.9230153085282924,0.9231366430582199,0,0,"[0, 1]","[[[3, 0]], [[0, 1], [2, 1], [3, 1]]]","[3, 1]","[[[0, 3]], [[0, 1], [2, 1], [3, 1]]]"
25,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,736164,0.9732877334149905,0.9969037279209243,0,0,"[0, 1]","[[[1, 0], [3, 0]], [[2, 1]]]","[3, 1]","[[[1, 3]], [[2, 1]]]"
25,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,10752,736164,0.9732877334149905,0.9969037279209243,0,0,"[0, 1]","[[[1, 0], [3, 0]], [[2, 1]]]","[3, 1]","[[[1, 3]], [[2, 1]]]"
25,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,46056,736164,0.9732877334149905,0.9969037279209243,0,0,"[0, 1]","[[[1, 0], [3, 0]], [[2, 1]]]","[3, 1]","[[[1, 3]], [[2, 1]]]"
25,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,118436,736164,0.9732877334149905,0.9969037279209243,0,0,"[0, 1]","[[[1, 0], [3, 0]], [[2, 1]]]","[3, 1]","[[[1, 3]], [[2, 1]]]"
26,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,118336,0.9742156490675564,0.9931355680331393,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[0, 3]","[[[3, 0]], [[0, 3]]]"
26,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6816,118336,0.9742156490675564,0.9931355680331393,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[0, 3]","[[[3, 0]], [[0, 3]]]"
26,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,19416,118336,0.9742156490675564,0.9931355680331393,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[0, 3]","[[[3, 0]], [[0, 3]]]"
26,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,32640,118336,0.9742156490675564,0.9931355680331393,0,0,"[0, 0]","[[[1, 0]], [[3, 0]]]","[0, 3]","[[[3, 0]], [[0, 3]]]"
27,0,1.1606475107374545,1.1606475107374545,1.1606475107374543,0.0,2.220446049250313e-16,2.220446049250313e-16,912,158404,0.8058931756453643,0.8058931756453642,0,0,"[0, 0]","[[[1, 0], [2, 0], [3, 0]], [[1, 0]]]","[0, 0]","[[[2, 0], [3, 0], [1, 0]], [[1, 0]]]"
27,1,1.2336938458754836,1.2336938458754836,1.2336938458754836,0.0,0.0,0.0,6816,158404,0.8232602433312388,0.8232602433312388,1,1,"[0, 0]","[[[0, 3], [2, 0], [3, 0]], [[1, 0]]]","[0, 0]","[[[2, 0], [3, 0], [0, 3]], [[1, 0]]]"
27,2,1.2336938458754836,1.2336938458754836,1.2336938458754836,0.0,0.0,0.0,20784,158404,0.8232602433312388,0.8232602433312388,1,1,"[0, 0]","[[[0, 3], [2, 0], [3, 0]], [[1, 0]]]","[0, 0]","[[[2, 0], [3, 0], [0, 3]], [[1, 0]]]"
27,4,1.2336938458754836,1.2336938458754836,1.2336938458754836,0.0,0.0,0.0,38229,158404,0.8232602433312388,0.8232602433312388,1,1,"[0, 0]","[[[0, 3], [2, 0], [3, 0]], [[1, 0]]]","[0, 0]","[[[2, 0], [3, 0], [0, 3]], [[1, 0]]]"
28,0,-0.08795897227130917,-0.08795897227130917,-0.08795897227130917,0.0,0.0,0.0,912,736164,0.29409557824321636,0.29409557824321636,0,0,"[2, 1]","[[[0, 2]], [[0, 1], [2, 1], [3, 1]]]","[2, 1]","[[[0, 2]], [[0, 1], [2, 1], [3, 1]]]"
28,1,-0.03544272861445861,-0.03544272861445861,-0.03544272861445861,0.0,0.0,0.0,10752,736164,0.3057822588772314,0.3057822588772314,1,1,"[2, 1]","[[[0, 2]], [[0, 1], [1, 0], [2, 1]]]","[2, 1]","[[[0, 2]], [[0, 1], [1, 0], [2, 1]]]"
28,2,-0.0009438779003246404,-0.0009438779003246404,-0.0009438779003246404,0.0,0.0,0.0,46056,736164,0.38047374782043475,0.38047374782043475,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]","[2, 1]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]"
28,4,-0.0009438779003246404,-0.0009438779003246404,-0.0009438779003246404,0.0,0.0,0.0,118436,736164,0.38047374782043475,0.38047374782043475,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]","[2, 1]","[[[0, 2], [2, 0]], [[0, 1], [1, 0]]]"
29,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,736164,0.9960696705083352,0.9961088728567468,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
29,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,10752,736164,0.9960696705083352,0.9961088728567468,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
29,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,46056,736164,0.9960696705083352,0.9961088728567468,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
29,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,118436,736164,0.9960696705083352,0.9961088728567468,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[0, 2]], [[0, 2]]]"
30,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,736164,0.9651057158244172,0.9951414900598263,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
30,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,10752,736164,0.9651057158244172,0.9951414900598263,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
30,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,46056,736164,0.9651057158244172,0.9951414900598263,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
30,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,118436,736164,0.9651057158244172,0.9951414900598263,0,0,"[0, 0]","[[[1, 0]], [[1, 0]]]","[3, 1]","[[[0, 3]], [[3, 1]]]"
31,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,912,592900,0.9701160509478463,0.9744070343711999,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1], [0, 1]], [[2, 3]]]"
31,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,9768,592900,0.9701160509478463,0.9744070343711999,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1], [0, 1]], [[2, 3]]]"
31,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,39486,592900,0.9701160509478463,0.9744070343711999,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1], [0, 1]], [[2, 3]]]"
31,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,97860,592900,0.9701160509478463,0.9744070343711999,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[3, 2]]]","[1, 3]","[[[2, 1], [0, 1]], [[2, 3]]]"
