trial,arm,p_d,p_fa,links,overhead_bits,overhead_delay_s,weak_detected,d_fuse_median,pd_per_mbit
66,links12,0.5,0.056666666666666664,60,26880.0,0.04480000000000001,0,4.134834669835007,18.601190476190474
66,robust_links12,0.5,0.06333333333333334,60,18560.0,0.030933333333333344,0,3.1826978512980704,26.939655172413794
67,baseline,0.3,0.04666666666666667,49,28800.0,0.048000000000000015,0,4.210622045658657,10.416666666666666
67,robust,0.5,0.05,60,10880.0,0.018133333333333338,0,7.787783107669176,45.955882352941174
67,links12,0.3,0.03333333333333333,60,33280.0,0.055466666666666685,0,4.749593432159408,9.014423076923077
67,robust_links12,0.5,0.056666666666666664,60,10240.0,0.01706666666666667,0,7.844211451614192,48.82812499999999
68,baseline,0.4,0.04666666666666667,29,14080.0,0.023466666666666674,0,4.970970161038116,28.40909090909091
68,robust,0.5,0.02666666666666667,60,25600.0,0.04266666666666668,0,18.035685249798835,19.53125
68,links12,0.4,0.04666666666666667,47,17920.0,0.029866666666666677,0,5.8333470587000935,22.321428571428573
68,robust_links12,0.5,0.02666666666666667,60,33280.0,0.055466666666666685,0,17.68996201155443,15.024038461538463
69,baseline,0.2,0.043333333333333335,53,28800.0,0.048000000000000015,0,0.950444813742657,6.944444444444445
69,robust,0.2,0.05,56,7680.0,0.012800000000000004,0,0.21139690134200478,26.041666666666668
69,links12,0.3,0.043333333333333335,60,35840.0,0.059733333333333354,0,1.2856259106932866,8.370535714285715
69,robust_links12,0.2,0.056666666666666664,60,7680.0,0.012800000000000004,0,0.21112842825402184,26.041666666666668
70,baseline,0.5,0.04,48,13440.0,0.022400000000000007,0,4.120562682783398,37.20238095238095
70,robust,0.5,0.02666666666666667,60,6400.0,0.01066666666666667,0,4.511336562411682,78.125
70,links12,0.5,0.03,60,17920.0,0.029866666666666677,0,1.9801058739742345,27.901785714285715
70,robust_links12,0.6,0.03,60,8320.0,0.013866666666666671,0,10.083497547645905,72.11538461538461
71,baseline,0.4,0.06,43,16640.0,0.027733333333333342,0,0.8530990056279137,24.038461538461544
71,robust,0.6,0.06333333333333334,60,11520.0,0.019200000000000005,1,8.421956050202377,52.08333333333333
71,links12,0.4,0.06333333333333334,60,24960.0,0.04160000000000001,0,1.1791635767524091,16.025641025641026
71,robust_links12,0.5,0.06,60,13440.0,0.022400000000000007,0,7.9609524486284675,37.20238095238095
72,baseline,0.3,0.05,52,21120.0,0.03520000000000001,0,1.331847781458733,14.204545454545453
72,robust,0.2,0.05,60,7040.0,0.011733333333333337,0,0.9079161734386565,28.40909090909091
72,links12,0.3,0.05555555555555555,60,24320.0,0.040533333333333345,0,1.3003025109852184,12.335526315789473
72,robust_links12,0.2,0.05,60,7040.0,0.011733333333333337,0,0.8915457415363655,28.40909090909091
73,baseline,0.2,0.05,44,20480.0,0.03413333333333334,0,0.31820406447295235,9.765625
73,robust,0.2,0.05,58,11520.0,0.019200000000000005,0,0.3054455577239651,17.36111111111111
73,links12,0.1,0.04666666666666667,60,23680.0,0.03946666666666668,0,0.3222582985343335,4.222972972972974
73,robust_links12,0.3,0.04,60,11520.0,0.019200000000000005,0,0.24891235671981848,26.041666666666664
74,baseline,0.2,0.07,52,21120.0,0.03520000000000001,0,0.14952325375212702,9.46969696969697
74,robust,0.3,0.04,60,6400.0,0.01066666666666667,0,0.06339942127937803,46.87499999999999
74,links12,0.2,0.06,60,26880.0,0.04480000000000001,0,0.1820253216156753,7.440476190476191
74,robust_links12,0.3,0.05333333333333334,60,6400.0,0.01066666666666667,0,0.07240187023179308,46.87499999999999
75,baseline,0.3,0.044444444444444446,38,13440.0,0.022400000000000007,1,0.1354364849803045,22.32142857142857
75,robust,0.2,0.05333333333333334,60,10240.0,0.01706666666666667,0,0.35327355571331825,19.53125
75,links12,0.3,0.044444444444444446,60,19840.0,0.033066666666666675,1,0.1097305622462183,15.120967741935484
75,robust_links12,0.2,0.06,60,14080.0,0.023466666666666674,0,0.11256208883754576,14.204545454545455
76,baseline,0.3,0.08148148148148149,45,16000.0,0.026666666666666675,0,0.47967599232886227,18.75
76,robust,0.5,0.05333333333333334,60,7040.0,0.011733333333333337,0,0.7516198292196676,71.02272727272727
76,links12,0.4,0.07407407407407407,60,19200.0,0.03200000000000001,0,0.5659354164231224,20.833333333333336
76,robust_links12,0.4,0.056666666666666664,60,7680.0,0.012800000000000004,0,0.3252899534382407,52.083333333333336
77,baseline,0.4,0.03666666666666667,47,15360.0,0.025600000000000008,0,0.07085774940303252,26.041666666666668
77,robust,0.4,0.05,60,10880.0,0.018133333333333338,0,0.013728453962457466,36.76470588235294
77,links12,0.4,0.03666666666666667,60,17920.0,0.029866666666666677,0,0.07980754742999757,22.321428571428573
77,robust_links12,0.4,0.06333333333333334,60,12160.0,0.020266666666666672,0,0.014526900127204015,32.89473684210526
78,baseline,0.4,0.043333333333333335,49,27520.0,0.04586666666666668,0,0.7376976029419803,14.534883720930234
78,robust,0.3,0.04,60,12160.0,0.020266666666666672,0,0.4236490311333519,24.671052631578945
78,links12,0.4,0.05333333333333334,60,36480.0,0.06080000000000002,0,1.1003964068171461,10.964912280701755
78,robust_links12,0.5,0.02666666666666667,60,14080.0,0.023466666666666674,1,0.5860424822045703,35.51136363636363
79,baseline,0.1,0.06333333333333334,56,6400.0,0.01066666666666667,0,0.4362576969951076,15.625
79,robust,0.3,0.07,60,640.0,0.0010666666666666667,0,0.38534527210020053,468.74999999999994
79,links12,0.2,0.056666666666666664,60,5760.0,0.009600000000000003,0,0.5048792527544168,34.72222222222222
79,robust_links12,0.3,0.056666666666666664,60,640.0,0.0010666666666666667,0,0.3572267171189344,468.74999999999994
80,baseline,0.6,0.05925925925925926,36,9600.0,0.016000000000000004,0,12.599746746611077,62.5
80,robust,0.7,0.02666666666666667,60,10240.0,0.01706666666666667,0,3.6558036549123445,68.35937499999999
80,links12,0.6,0.06296296296296296,60,13440.0,0.022400000000000007,0,14.626111632249328,44.64285714285714
80,robust_links12,0.6,0.04666666666666667,60,14080.0,0.023466666666666674,0,2.9567531438238883,42.61363636363636
81,baseline,0.2,0.043333333333333335,40,8960.0,0.014933333333333338,0,0.6180356370696191,22.321428571428573
81,robust,0.4,0.06,60,2560.0,0.004266666666666667,0,0.777417227777223,156.25
81,links12,0.2,0.05333333333333334,60,16000.0,0.026666666666666675,0,0.6180356370696191,12.5
81,robust_links12,0.4,0.05333333333333334,60,9600.0,0.016000000000000004,0,0.5208223454480227,41.66666666666667
82,baseline,0.5,0.06,54,22400.0,0.03733333333333334,1,2.0248648056536203,22.321428571428573
82,robust,0.3,0.07666666666666666,60,8320.0,0.013866666666666671,0,1.1126883297338794,36.05769230769231
82,links12,0.5,0.056666666666666664,60,25600.0,0.04266666666666668,1,2.1203011362142785,19.53125
82,robust_links12,0.3,0.07333333333333333,60,10240.0,0.01706666666666667,0,0.8511546248447881,29.296874999999996
83,baseline,0.4,0.05,54,10240.0,0.01706666666666667,0,0.14419974828032134,39.0625
83,robust,0.2,0.056666666666666664,60,4480.0,0.007466666666666668,0,0.053533031549182875,44.642857142857146
83,links12,0.4,0.05555555555555555,60,12160.0,0.020266666666666672,0,0.16495675339962151,32.89473684210526
83,robust_links12,0.2,0.07407407407407407,60,4480.0,0.007466666666666668,0,0.052791373083961424,44.642857142857146
84,baseline,0.2,0.03333333333333333,38,21120.0,0.03520000000000001,0,1.0541191856246286,9.46969696969697
84,robust,0.5,0.04666666666666667,60,21120.0,0.03520000000000001,0,2.5765333507292776,23.674242424242426
84,links12,0.2,0.03666666666666667,60,32640.0,0.05440000000000002,0,1.0776110481484191,6.127450980392156
84,robust_links12,0.5,0.04666666666666667,60,25600.0,0.04266666666666668,0,2.565476317472211,19.53125
85,baseline,0.7,0.04,52,9600.0,0.016000000000000004,0,2.301466347343812,72.91666666666667
85,robust,0.6,0.05,60,5120.0,0.008533333333333335,0,2.2260316475038966,117.18749999999999
85,links12,0.6,0.04,60,10880.0,0.018133333333333338,0,2.9666146388963313,55.147058823529406
85,robust_links12,0.4,0.04,60,6400.0,0.01066666666666667,0,2.0280566439781227,62.5
86,baseline,0.5,0.03666666666666667,50,24960.0,0.04160000000000001,0,2.6697080232138575,20.03205128205128
86,robust,0.4,0.03666666666666667,60,11520.0,0.019200000000000005,0,0.37207314843758366,34.72222222222222
86,links12,0.5,0.03666666666666667,60,32640.0,0.05440000000000002,0,2.662867544890009,15.318627450980392
86,robust_links12,0.4,0.03333333333333333,60,16640.0,0.027733333333333342,0,0.3701897086342334,24.038461538461544
87,baseline,0.6,0.043333333333333335,43,19200.0,0.03200000000000001,0,3.2675590638518557,31.25
87,robust,0.5,0.043333333333333335,60,18560.0,0.030933333333333344,0,3.4137036246672157,26.939655172413794
87,links12,0.5,0.04,60,25600.0,0.04266666666666668,0,2.941861354384417,19.53125
87,robust_links12,0.5,0.043333333333333335,60,21120.0,0.03520000000000001,0,3.4265810030870334,23.674242424242426
88,baseline,0.4,0.04,46,10880.0,0.018133333333333338,0,0.4185445946209551,36.76470588235294
88,robust,0.5,0.07,60,8320.0,0.013866666666666671,0,3.328534826174661,60.096153846153854
88,links12,0.4,0.05333333333333334,60,12160.0,0.020266666666666672,0,0.5061017201414453,32.89473684210526
88,robust_links12,0.6,0.06666666666666667,60,8960.0,0.014933333333333338,0,3.0906811939459082,66.96428571428572
89,baseline,0.2,0.043333333333333335,55,19840.0,0.033066666666666675,0,0.654530065761836,10.080645161290324
89,robust,0.3,0.02666666666666667,60,3840.0,0.006400000000000001,0,0.4589967884404327,78.125
89,links12,0.2,0.03666666666666667,60,23040.0,0.03840000000000001,0,0.6980900624164328,8.680555555555555
89,robust_links12,0.3,0.02666666666666667,60,3840.0,0.006400000000000001,0,0.5018244336015067,78.125
90,baseline,0.3,0.05925925925925926,47,17280.0,0.02880000000000001,0,1.3942159990587821,17.36111111111111
90,robust,0.5,0.09,60,8320.0,0.013866666666666671,0,2.135301614861876,60.096153846153854
90,links12,0.4,0.06666666666666667,60,22400.0,0.03733333333333334,0,1.3818182513366537,17.857142857142858
90,robust_links12,0.4,0.06666666666666667,60,9600.0,0.016000000000000004,0,2.1953712019396456,41.66666666666667
91,baseline,0.1,0.04666666666666667,50,18560.0,0.030933333333333344,0,0.06643650019115843,5.387931034482759
91,robust,0.1,0.05,60,10240.0,0.01706666666666667,0,0.32341882431645386,9.765625
91,links12,0.1,0.043333333333333335,60,23680.0,0.03946666666666668,0,0.06684010383494397,4.222972972972974
91,robust_links12,0.1,0.04,60,10880.0,0.018133333333333338,0,0.45445384285284735,9.191176470588236
92,baseline,0.5,0.056666666666666664,57,21120.0,0.03520000000000001,0,0.2204671257670083,23.674242424242426
92,robust,0.4,0.06666666666666667,60,6400.0,0.01066666666666667,0,0.21965067580850978,62.5
92,links12,0.4,0.05333333333333334,60,23040.0,0.03840000000000001,0,0.2683151390219043,17.36111111111111
92,robust_links12,0.3,0.06,60,7040.0,0.011733333333333337,0,0.2279674013738958,42.61363636363636
93,baseline,0.7,0.05333333333333334,50,21120.0,0.03520000000000001,1,1.8798561569897925,33.14393939393939
93,robust,0.5,0.06333333333333334,60,8320.0,0.013866666666666671,0,2.114296281642347,60.096153846153854
93,links12,0.8,0.056666666666666664,60,27520.0,0.04586666666666668,1,2.041229522055211,29.069767441860467
93,robust_links12,0.5,0.056666666666666664,60,10880.0,0.018133333333333338,0,1.5627932684757297,45.955882352941174
94,baseline,0.4,0.043333333333333335,45,24320.0,0.040533333333333345,0,0.30198277298797505,16.44736842105263
94,robust,0.4,0.04666666666666667,60,16000.0,0.026666666666666675,0,0.8640475572077918,25.0
94,links12,0.4,0.03333333333333333,60,30080.0,0.05013333333333335,0,0.32781975939794256,13.297872340425533
94,robust_links12,0.4,0.04,60,19200.0,0.03200000000000001,0,0.8603996191691773,20.833333333333336
95,baseline,0.5,0.05333333333333334,53,18560.0,0.030933333333333344,0,0.3708024437103266,26.939655172413794
95,robust,0.4,0.06,60,5120.0,0.008533333333333335,0,0.13964309967535046,78.125
95,links12,0.5,0.06333333333333334,60,23040.0,0.03840000000000001,0,0.3765647303101244,21.70138888888889
95,robust_links12,0.4,0.07,60,5760.0,0.009600000000000003,0,0.11962997635559094,69.44444444444444
96,baseline,0.7,0.05,38,21120.0,0.03520000000000001,0,8.60569383012839,33.14393939393939
96,robust,0.5,0.05333333333333334,60,21120.0,0.03520000000000001,0,3.9234892459397135,23.674242424242426
96,links12,0.6,0.04666666666666667,58,26880.0,0.04480000000000001,0,8.60569383012839,22.32142857142857
96,robust_links12,0.5,0.043333333333333335,60,25600.0,0.04266666666666668,0,3.9180469159281213,19.53125
97,baseline,0.5,0.05333333333333334,36,17280.0,0.02880000000000001,0,2.176703013479721,28.935185185185183
97,robust,0.5,0.05,60,19840.0,0.033066666666666675,0,5.261634219628202,25.201612903225808
97,links12,0.5,0.05333333333333334,59,29440.0,0.04906666666666668,0,2.176703013479721,16.983695652173914
97,robust_links12,0.6,0.04666666666666667,60,20480.0,0.03413333333333334,0,5.3205046574577715,29.296874999999996
98,baseline,0.2,0.03666666666666667,41,21120.0,0.03520000000000001,0,0.21905596978059083,9.46969696969697
98,robust,0.2,0.04,60,10880.0,0.018133333333333338,0,1.8389459620393884,18.38235294117647
98,links12,0.2,0.02666666666666667,60,30080.0,0.05013333333333335,0,0.3603968103828123,6.6489361702127665
98,robust_links12,0.3,0.04666666666666667,60,11520.0,0.019200000000000005,0,2.025973792860424,26.041666666666664
99,baseline,0.6,0.05333333333333334,39,17280.0,0.02880000000000001,0,6.230884124227449,34.72222222222222
99,robust,0.6,0.04,60,15360.0,0.025600000000000008,0,6.545884931547154,39.0625
99,links12,0.6,0.05,60,26240.0,0.043733333333333346,0,5.521203915506471,22.865853658536587
99,robust_links12,0.6,0.03666666666666667,60,17280.0,0.02880000000000001,0,6.580316609643784,34.72222222222222
100,baseline,0.4,0.04,52,29440.0,0.04906666666666668,0,3.0791079773505805,13.58695652173913
100,robust,0.5,0.02,60,11520.0,0.019200000000000005,0,1.6154484483293283,43.40277777777778
100,links12,0.5,0.04,60,33920.0,0.05653333333333335,0,3.2880182601224415,14.74056603773585
100,robust_links12,0.5,0.018518518518518517,60,12160.0,0.020266666666666672,0,1.6118884052253444,41.118421052631575
101,baseline,0.2,0.0375,53,28160.0,0.04693333333333335,0,0.1699625648734501,7.1022727272727275
101,robust,0.2,0.05333333333333334,60,9600.0,0.016000000000000004,0,0.03208652110475952,20.833333333333336
101,links12,0.2,0.03333333333333333,60,32000.0,0.05333333333333335,0,0.31715113562435965,6.25
101,robust_links12,0.3,0.06333333333333334,60,10240.0,0.01706666666666667,0,0.028607493016102385,29.296874999999996
102,baseline,0.3,0.03333333333333333,35,15360.0,0.025600000000000008,0,0.31947395455060257,19.53125
102,robust,0.4,0.043333333333333335,60,20480.0,0.03413333333333334,0,2.581486908065801,19.53125
102,links12,0.4,0.03333333333333333,60,26240.0,0.043733333333333346,0,0.43437862525284543,15.243902439024392
102,robust_links12,0.5,0.043333333333333335,60,31360.0,0.052266666666666683,0,2.54306674310183,15.943877551020408
103,baseline,0.3,0.03666666666666667,45,14080.0,0.023466666666666674,0,0.12140254606677575,21.30681818181818
103,robust,0.4,0.04666666666666667,60,5120.0,0.008533333333333335,0,0.40542153730116265,78.125
103,links12,0.4,0.02666666666666667,60,17280.0,0.02880000000000001,0,0.22033095826646093,23.14814814814815
103,robust_links12,0.4,0.03,60,5760.0,0.009600000000000003,0,0.3907724985085694,69.44444444444444
104,baseline,0.5,0.03,46,21120.0,0.03520000000000001,0,8.490905355276627,23.674242424242426
104,robust,0.5,0.02666666666666667,60,9600.0,0.016000000000000004,0,1.1235318848700806,52.083333333333336
104,links12,0.7,0.03333333333333333,60,28800.0,0.048000000000000015,0,9.734203741858476,24.305555555555554
104,robust_links12,0.5,0.03333333333333333,60,14080.0,0.023466666666666674,0,1.2424515792750983,35.51136363636363
105,baseline,0.3,0.04,47,26880.0,0.04480000000000001,0,1.6452451793404208,11.160714285714285
105,robust,0.3,0.03333333333333333,60,15360.0,0.025600000000000008,0,1.3344230751314523,19.53125
105,links12,0.3,0.043333333333333335,60,32000.0,0.05333333333333335,0,1.4857748429238913,9.375
105,robust_links12,0.4,0.03333333333333333,60,19200.0,0.03200000000000001,0,1.3890970502269002,20.833333333333336
106,baseline,0.6,0.022222222222222223,45,14720.0,0.02453333333333334,0,4.255555115052825,40.76086956521739
106,robust,0.5,0.04814814814814815,60,7680.0,0.012800000000000004,0,4.215373994631902,65.10416666666667
106,links12,0.6,0.025925925925925925,60,19200.0,0.03200000000000001,0,4.19358798532857,31.25
106,robust_links12,0.5,0.05333333333333334,60,7680.0,0.012800000000000004,0,3.1104170755846825,65.10416666666667
107,baseline,0.4,0.05,51,15360.0,0.025600000000000008,0,4.136760265801797,26.041666666666668
107,robust,0.6,0.03,60,5120.0,0.008533333333333335,1,4.550406226945297,117.18749999999999
107,links12,0.4,0.04,60,21120.0,0.03520000000000001,1,4.077301403720497,18.93939393939394
107,robust_links12,0.5,0.03666666666666667,60,6400.0,0.01066666666666667,0,4.910735949810747,78.125
108,baseline,0.6,0.05925925925925926,42,22400.0,0.03733333333333334,0,4.0109473743633135,26.785714285714285
108,robust,0.6,0.044444444444444446,60,23040.0,0.03840000000000001,0,3.8125971998031076,26.041666666666664
108,links12,0.6,0.06296296296296296,60,32640.0,0.05440000000000002,0,3.946627698507627,18.382352941176467
108,robust_links12,0.7,0.05185185185185185,60,30080.0,0.05013333333333335,0,4.278104311451236,23.27127659574468
109,baseline,0.4,0.05,51,18560.0,0.030933333333333344,0,2.9591826158419208,21.551724137931036
109,robust,0.4,0.03666666666666667,60,8320.0,0.013866666666666671,0,1.447372635769077,48.07692307692309
109,links12,0.5,0.05,60,24320.0,0.040533333333333345,0,2.436868460101626,20.559210526315788
109,robust_links12,0.4,0.03666666666666667,60,8960.0,0.014933333333333338,0,1.3912987224965412,44.642857142857146
110,baseline,0.4,0.04666666666666667,50,15360.0,0.025600000000000008,0,0.5921789947413787,26.041666666666668
110,robust,0.4,0.03333333333333333,60,7680.0,0.012800000000000004,0,0.5196912977665329,52.083333333333336
110,links12,0.5,0.06,60,17920.0,0.029866666666666677,0,1.0938774129717768,27.901785714285715
110,robust_links12,0.4,0.03666666666666667,60,8320.0,0.013866666666666671,0,0.5127915287205973,48.07692307692309
111,baseline,0.6,0.04666666666666667,55,24320.0,0.040533333333333345,0,0.45281761304141616,24.671052631578945
111,robust,0.3,0.05333333333333334,60,5120.0,0.008533333333333335,0,0.2880182256015522,58.59374999999999
111,links12,0.4,0.04666666666666667,60,32000.0,0.05333333333333335,0,0.5014342214693837,12.5
111,robust_links12,0.4,0.05,60,6400.0,0.01066666666666667,0,0.29571860483546786,62.5
112,baseline,0.3,0.04,47,22400.0,0.03733333333333334,0,0.9210354984923841,13.392857142857142
112,robust,0.2,0.03666666666666667,60,7040.0,0.011733333333333337,0,0.9586062501928482,28.40909090909091
112,links12,0.2,0.04,60,30080.0,0.05013333333333335,0,1.1900444038879097,6.6489361702127665
112,robust_links12,0.2,0.03333333333333333,60,7040.0,0.011733333333333337,0,0.813463605428827,28.40909090909091
113,baseline,0.3,0.056666666666666664,45,1920.0,0.0032,0,1.1059772557369214,156.25
113,robust,0.4,0.04666666666666667,60,1920.0,0.0032,0,1.2938001088332554,208.33333333333334
113,links12,0.3,0.05,60,3200.0,0.005333333333333334,0,1.239482769046351,93.74999999999999
113,robust_links12,0.3,0.06666666666666667,60,1920.0,0.0032,0,1.1516099638979371,156.25
114,baseline,0.4,0.044444444444444446,51,24320.0,0.040533333333333345,0,0.32888124047757894,16.44736842105263
114,robust,0.2,0.06,60,7040.0,0.011733333333333337,0,0.3265451199070787,28.40909090909091
114,links12,0.3,0.040740740740740744,60,29440.0,0.04906666666666668,0,0.21039685152376228,10.190217391304348
114,robust_links12,0.3,0.06333333333333334,60,7040.0,0.011733333333333337,0,0.1816977715928972,42.61363636363636
115,baseline,0.4,0.056666666666666664,45,15360.0,0.025600000000000008,0,0.9876117584113114,26.041666666666668
115,robust,0.4,0.03666666666666667,60,10880.0,0.018133333333333338,0,1.40935090832429,36.76470588235294
115,links12,0.4,0.06,60,20480.0,0.03413333333333334,0,0.9956762641933813,19.53125
115,robust_links12,0.4,0.013333333333333334,60,16000.0,0.026666666666666675,0,1.7321691201842477,25.0
116,baseline,0.3,0.07666666666666666,55,25600.0,0.04266666666666668,0,1.2907864322991336,11.718749999999998
116,robust,0.3,0.07333333333333333,60,8320.0,0.013866666666666671,0,0.7301728751636678,36.05769230769231
116,links12,0.3,0.07,60,29440.0,0.04906666666666668,0,1.3174994118278895,10.190217391304348
116,robust_links12,0.5,0.06666666666666667,60,10240.0,0.01706666666666667,0,0.7161831349420062,48.82812499999999
117,baseline,0.5,0.056666666666666664,44,19200.0,0.03200000000000001,0,9.29292121383039,26.041666666666668
117,robust,0.6,0.04,60,13440.0,0.022400000000000007,0,11.019802898318249,44.64285714285714
117,links12,0.5,0.06,60,27520.0,0.04586666666666668,0,8.206891575998103,18.16860465116279
117,robust_links12,0.6,0.06,60,14080.0,0.023466666666666674,0,12.422318310013823,42.61363636363636
118,baseline,0.4,0.05333333333333334,47,20480.0,0.03413333333333334,0,1.0009020432771356,19.53125
118,robust,0.5,0.056666666666666664,60,10880.0,0.018133333333333338,0,2.3226591960850946,45.955882352941174
118,links12,0.4,0.056666666666666664,60,23680.0,0.03946666666666668,0,1.0825835640630217,16.891891891891895
118,robust_links12,0.5,0.06666666666666667,60,12800.0,0.02133333333333334,0,2.2274805448009296,39.0625
119,baseline,0.2,0.04666666666666667,40,16640.0,0.027733333333333342,1,0.9727969033596411,12.019230769230772
119,robust,0.3,0.03666666666666667,59,19840.0,0.033066666666666675,0,0.7678854608374721,15.120967741935484
119,links12,0.3,0.03333333333333333,60,24960.0,0.04160000000000001,1,0.9727969033596411,12.019230769230768
119,robust_links12,0.4,0.04,60,23680.0,0.03946666666666668,0,0.7522542510851746,16.891891891891895
