trial,budget,joint_F,nearest_exact_F,nearest_c2f_F,placement_gap,selection_gap,total_gap,joint_feasible_pairs,candidate_pairs_before_caps,joint_mean_predicted_pd,c2f_mean_predicted_pd,c2f_reports,joint_reports,joint_plan,joint_sets,nearest_plan,c2f_sets,M,polished_F,polished_gap,accepted
20,4,-0.6115574648499388,-0.6343558590908982,-0.6343558590908981,0.02279839424095942,-1.1102230246251565e-16,0.022798394240959308,2888,5184,0.15184552589876602,0.13816246411111638,1,2,"[2, 1]","[[[0, 1], [1, 0], [1, 2]], [[0, 1]]]","[1, 0]","[[[0, 1], [2, 1], [1, 2]], [[1, 0]]]",3,-0.6115574648499388,0.0,2
21,0,0.00021786353813740833,0.00021786353813740833,0.00021786353813740833,0.0,0.0,0.0,144,5184,0.5666607078773784,0.5679712869204283,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1]]]","[2, 1]","[[[0, 2]], [[0, 1], [2, 1]]]",3,0.00021786353813740833,0.0,0
21,1,0.1856818059273526,0.1856818059273526,0.1856818059273526,0.0,0.0,0.0,864,5184,0.6008385285141123,0.6021491075571622,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 0], [2, 1]]]","[2, 1]","[[[0, 2]], [[0, 1], [1, 0], [2, 1]]]",3,0.1856818059273526,0.0,0
21,2,0.1856818059273526,0.1856818059273526,0.1856818059273526,0.0,0.0,0.0,2048,5184,0.6008385285141123,0.6021491075571622,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 0], [2, 1]]]","[2, 1]","[[[0, 2]], [[0, 1], [1, 0], [2, 1]]]",3,0.1856818059273526,0.0,0
21,4,0.1856818059273526,0.1856818059273526,0.1856818059273526,0.0,0.0,0.0,2888,5184,0.6008385285141123,0.6021491075571622,1,1,"[0, 1]","[[[2, 0]], [[0, 1], [1, 0], [2, 1]]]","[2, 1]","[[[0, 2]], [[0, 1], [1, 0], [2, 1]]]",3,0.1856818059273526,0.0,0
22,0,-0.19051299411773215,-0.19051299411773215,-0.19051299411773215,0.0,0.0,0.0,144,15876,0.24259779247548469,0.24259779247548469,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]",3,-0.19051299411773215,0.0,0
22,1,-0.10335319074432944,-0.10335319074432944,-0.10335319074432944,0.0,0.0,0.0,1224,15876,0.26646988485063305,0.26646988485063305,1,1,"[0, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [1, 0]], [[0, 1], [2, 1]]]",3,-0.10335319074432944,0.0,0
22,2,-0.05459633059834297,-0.05459633059834297,-0.05459633059834297,0.0,0.0,0.0,3888,15876,0.28404930863326344,0.28404930863326344,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[1, 1]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]",3,-0.054596330598342964,-6.938893903907228e-18,0
22,4,-0.05459633059834297,-0.05459633059834297,-0.05459633059834297,0.0,0.0,0.0,6876,15876,0.28404930863326344,0.28404930863326344,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[1, 1]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]",3,-0.054596330598342964,-6.938893903907228e-18,0
23,0,0.6497686812291773,0.6497686812291773,0.6497686812291773,0.0,0.0,0.0,144,5184,0.7006411568800796,0.7006323206605171,0,0,"[0, 0]","[[[1, 0]], [[1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[1, 0], [2, 0]]]",3,0.6497686812291773,0.0,0
23,1,1.0404242770088814,1.0404242770088814,1.0404242770088814,0.0,0.0,0.0,864,5184,0.7808077620911016,0.7807989258715391,1,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[1, 0], [0, 1], [2, 0]]]",3,1.0404242770088814,0.0,0
23,2,1.0404242770088814,1.0404242770088814,1.0404242770088814,0.0,0.0,0.0,2048,5184,0.7808077620911016,0.7807989258715391,1,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[1, 0], [0, 1], [2, 0]]]",3,1.0404242770088814,0.0,0
23,4,1.0404242770088814,1.0404242770088814,1.0404242770088814,0.0,0.0,0.0,2888,5184,0.7808077620911016,0.7807989258715391,1,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[1, 0]","[[[0, 1]], [[1, 0], [0, 1], [2, 0]]]",3,1.0404242770088814,0.0,0
24,0,-0.03814938647657884,-0.03814938647657884,-0.03814938647657884,0.0,0.0,0.0,144,1156,0.5114962271528546,0.5114962271528546,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[0, 1], [2, 1]], [[2, 1], [0, 1]]]",3,-0.03814938647657884,0.0,0
24,1,-0.00953253167430571,-0.00953253167430571,-0.009532531674305822,0.0,1.1102230246251565e-16,1.1102230246251565e-16,504,1156,0.5074557720995305,0.5074557720995304,1,1,"[1, 1]","[[[0, 1], [1, 2], [2, 1]], [[2, 1]]]","[1, 1]","[[[0, 1], [2, 1], [1, 2]], [[2, 1]]]",3,-0.009532531674305709,-1.734723475976807e-18,0
24,2,-0.00953253167430571,-0.00953253167430571,-0.009532531674305822,0.0,1.1102230246251565e-16,1.1102230246251565e-16,800,1156,0.5074557720995305,0.5074557720995304,1,1,"[1, 1]","[[[0, 1], [1, 2], [2, 1]], [[2, 1]]]","[1, 1]","[[[0, 1], [2, 1], [1, 2]], [[2, 1]]]",3,-0.009532531674305709,-1.734723475976807e-18,0
24,4,-0.00953253167430571,-0.00953253167430571,-0.009532531674305822,0.0,1.1102230246251565e-16,1.1102230246251565e-16,884,1156,0.5074557720995305,0.5074557720995304,1,1,"[1, 1]","[[[0, 1], [1, 2], [2, 1]], [[2, 1]]]","[1, 1]","[[[0, 1], [2, 1], [1, 2]], [[2, 1]]]",3,-0.009532531674305709,-1.734723475976807e-18,0
25,0,0.23037987978434432,0.23037987978434432,0.23037987978434432,0.0,0.0,0.0,144,1156,0.6193853281631047,0.619376871565351,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1]]]",3,0.23037987978434432,0.0,0
25,1,0.3083784655076785,0.23037987978434432,0.23037987978434432,0.07799858572333418,0.0,0.07799858572333418,504,1156,0.6346860794739232,0.619376871565351,0,1,"[0, 0]","[[[1, 0], [2, 0], [2, 1]], [[1, 0]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1]]]",3,0.23037987978434432,0.07799858572333418,0
25,2,0.3083784655076785,0.23037987978434432,0.23037987978434432,0.07799858572333418,0.0,0.07799858572333418,800,1156,0.6346860794739232,0.619376871565351,0,1,"[0, 0]","[[[1, 0], [2, 0], [2, 1]], [[1, 0]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1]]]",3,0.23037987978434432,0.07799858572333418,0
25,4,0.3083784655076785,0.23037987978434432,0.23037987978434432,0.07799858572333418,0.0,0.07799858572333418,884,1156,0.6346860794739232,0.619376871565351,0,1,"[0, 0]","[[[1, 0], [2, 0], [2, 1]], [[1, 0]]]","[2, 1]","[[[0, 2], [1, 2]], [[0, 1]]]",3,0.23037987978434432,0.07799858572333418,0
26,0,0.1509636221589586,0.1509636221589586,0.1509636221589586,0.0,0.0,0.0,144,1156,0.6082455967221829,0.6082455967221829,0,0,"[0, 1]","[[[2, 0]], [[0, 1], [2, 1]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1]]]",3,0.1509636221589586,0.0,0
26,1,0.1518503528796092,0.1509636221589586,0.1509636221589586,0.0008867307206506247,0.0,0.0008867307206506247,504,1156,0.6093687094114273,0.6082455967221829,0,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 0], [1, 2]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1]]]",3,0.1509636221589586,0.0008867307206506247,0
26,2,0.1518503528796092,0.1509636221589586,0.1509636221589586,0.0008867307206506247,0.0,0.0008867307206506247,800,1156,0.6093687094114273,0.6082455967221829,0,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 0], [1, 2]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1]]]",3,0.1509636221589586,0.0008867307206506247,0
26,4,0.1518503528796092,0.1509636221589586,0.1509636221589586,0.0008867307206506247,0.0,0.0008867307206506247,884,1156,0.6093687094114273,0.6082455967221829,0,1,"[0, 2]","[[[2, 0]], [[0, 2], [1, 0], [1, 2]]]","[0, 1]","[[[2, 0]], [[2, 1], [0, 1]]]",3,0.1509636221589586,0.0008867307206506247,0
27,0,-0.11977115508630931,-0.11977115508630931,-0.11977115508630931,0.0,0.0,0.0,144,5184,0.5598583877022464,0.559782405404634,0,0,"[0, 1]","[[[1, 0], [2, 0]], [[2, 1]]]","[0, 2]","[[[1, 0], [2, 0]], [[1, 2]]]",3,-0.11977115508630931,0.0,0
27,1,-0.03331819259622563,-0.03331819259622563,-0.03331819259622563,0.0,0.0,0.0,864,5184,0.5759323401130233,0.575856357815411,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[2, 1]]]","[0, 2]","[[[1, 0], [0, 1], [2, 0]], [[1, 2]]]",3,-0.03331819259622563,0.0,0
27,2,-0.03331819259622563,-0.03331819259622563,-0.03331819259622563,0.0,0.0,0.0,2048,5184,0.5759323401130233,0.575856357815411,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[2, 1]]]","[0, 2]","[[[1, 0], [0, 1], [2, 0]], [[1, 2]]]",3,-0.03331819259622563,0.0,0
27,4,-0.03331819259622563,-0.03331819259622563,-0.03331819259622563,0.0,0.0,0.0,2888,5184,0.5759323401130233,0.575856357815411,1,1,"[0, 1]","[[[0, 1], [1, 0], [2, 0]], [[2, 1]]]","[0, 2]","[[[1, 0], [0, 1], [2, 0]], [[1, 2]]]",3,-0.03331819259622563,0.0,0
28,0,-0.4122819632958571,-0.4255888278816481,-0.4255888278816481,0.013306864585791,0.0,0.013306864585791,144,5184,0.22502737442924722,0.22264748407181179,0,0,"[2, 1]","[[[0, 2], [1, 2]], [[0, 1], [2, 1]]]","[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]",3,-0.4255888278816481,0.013306864585791,0
28,1,-0.34490854315306313,-0.3585856240669058,-0.3585856240669058,0.013677080913842676,0.0,0.013677080913842676,864,5184,0.2829125897036532,0.2805326993462177,1,1,"[0, 1]","[[[0, 2], [2, 0]], [[0, 1], [2, 1]]]","[2, 2]","[[[0, 2], [2, 0]], [[0, 2], [1, 2]]]",3,-0.3585856240669058,0.013677080913842676,0
28,2,-0.33273685897802835,-0.33273685897802835,-0.33273685897802835,0.0,0.0,0.0,2048,5184,0.28596684573350556,0.28596684573350556,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]","[2, 2]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]",3,-0.33273685897802835,0.0,0
28,4,-0.33273685897802835,-0.33273685897802835,-0.33273685897802835,0.0,0.0,0.0,2888,5184,0.28596684573350556,0.28596684573350556,2,2,"[0, 0]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]","[2, 2]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]",3,-0.33273685897802835,0.0,0
29,0,-0.30776187901465846,-0.30776187901465846,-0.30776187901465846,0.0,0.0,0.0,144,5184,0.2630728584845258,0.2630728584845258,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[2, 0], [1, 0]]]",3,-0.30776187901465846,0.0,0
29,1,-0.30776187901465846,-0.30776187901465846,-0.30776187901465846,0.0,0.0,0.0,864,5184,0.2630728584845258,0.2630728584845258,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[2, 0], [1, 0]]]",3,-0.30776187901465846,0.0,0
29,2,-0.2683056550804797,-0.30776187901465846,-0.30776187901465846,0.03945622393417875,0.0,0.03945622393417875,2048,5184,0.3062791428390212,0.2630728584845258,0,2,"[1, 0]","[[[0, 2], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[2, 0], [1, 0]]]",3,-0.2683056550804797,0.0,1
29,4,-0.2547064150945464,-0.30776187901465846,-0.30776187901465846,0.05305546392011207,0.0,0.05305546392011207,2888,5184,0.31055589718167387,0.2630728584845258,0,4,"[1, 1]","[[[0, 2], [2, 0]], [[0, 2], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[2, 0], [1, 0]]]",3,-0.2547064150945464,0.0,2
30,0,-0.4321050260397482,-0.4324699610733909,-0.4324699610733909,0.0003649350336427104,0.0,0.0003649350336427104,144,15876,0.18188560761124917,0.1818095126177065,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]",3,-0.4324699610733909,0.0003649350336427104,0
30,1,-0.3711132971800852,-0.37161591743187133,-0.3797803347156327,0.0005026202517861567,0.008164417283761383,0.00866703753554754,1224,15876,0.19612699122129565,0.20805223024059152,1,1,"[1, 0]","[[[0, 1], [2, 1]], [[0, 1], [1, 0]]]","[1, 1]","[[[1, 0], [0, 1]], [[0, 1], [2, 1]]]",3,-0.3792042935088065,0.008090996328721345,1
30,2,-0.3127239216934549,-0.31389259995598,-0.31389259995598,0.0011686782625250913,0.0,0.0011686782625250913,3888,15876,0.22265782087793995,0.2222583997895935,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[1, 1]","[[[1, 0], [0, 1]], [[1, 0], [0, 1]]]",3,-0.3127239216934549,0.0,2
30,4,-0.3127239216934549,-0.31389259995598,-0.31389259995598,0.0011686782625250913,0.0,0.0011686782625250913,6876,15876,0.22265782087793995,0.2222583997895935,2,2,"[0, 0]","[[[0, 1], [1, 0]], [[0, 1], [1, 0]]]","[1, 1]","[[[1, 0], [0, 1]], [[1, 0], [0, 1]]]",3,-0.3127239216934549,0.0,2
31,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,15876,0.9995770910614048,0.9996119901211039,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 2]","[[[0, 1]], [[0, 2]]]",3,1.7613705638880106,0.0,0
31,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,1224,15876,0.9995770910614048,0.9996119901211039,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 2]","[[[0, 1]], [[0, 2]]]",3,1.7613705638880106,0.0,0
31,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,3888,15876,0.9995770910614048,0.9996119901211039,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 2]","[[[0, 1]], [[0, 2]]]",3,1.7613705638880106,0.0,0
31,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,6876,15876,0.9995770910614048,0.9996119901211039,0,0,"[0, 0]","[[[1, 0]], [[2, 0]]]","[1, 2]","[[[0, 1]], [[0, 2]]]",3,1.7613705638880106,0.0,0
32,0,-0.33962167794281717,-0.3657263153148691,-0.3657263153148691,0.02610463737205193,0.0,0.02610463737205193,144,15876,0.2019067825548782,0.1960338643437708,0,0,"[1, 2]","[[[0, 1], [2, 1]], [[0, 2], [1, 2]]]","[1, 0]","[[[0, 1], [2, 1]], [[2, 0], [1, 0]]]",3,-0.3657263153148691,0.02610463737205193,0
32,1,-0.2784121172989803,-0.2784121172989803,-0.2784121172989803,0.0,0.0,0.0,1224,15876,0.21772438407690697,0.21772438407690697,1,1,"[1, 0]","[[[0, 1], [2, 1]], [[0, 2], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[0, 2], [2, 0]]]",3,-0.2784121172989803,0.0,0
32,2,-0.2784121172989803,-0.2784121172989803,-0.2784121172989803,0.0,0.0,0.0,3888,15876,0.21772438407690697,0.21772438407690697,1,1,"[1, 0]","[[[0, 1], [2, 1]], [[0, 2], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[0, 2], [2, 0]]]",3,-0.2784121172989803,0.0,0
32,4,-0.2784121172989803,-0.2784121172989803,-0.2784121172989803,0.0,0.0,0.0,6876,15876,0.21772438407690697,0.21772438407690697,1,1,"[1, 0]","[[[0, 1], [2, 1]], [[0, 2], [2, 0]]]","[1, 0]","[[[0, 1], [2, 1]], [[0, 2], [2, 0]]]",3,-0.2784121172989803,0.0,0
33,0,-0.12331528447187298,-0.13321549534955693,-0.13321549534955693,0.009900210877683946,0.0,0.009900210877683946,144,1156,0.5100415676713999,0.5083194584608342,0,0,"[1, 0]","[[[0, 1], [2, 1]], [[1, 0], [2, 0]]]","[2, 0]","[[[1, 2], [0, 2]], [[2, 0], [1, 0]]]",3,-0.13321549534955693,0.009900210877683946,0
33,1,-0.030418737234753003,-0.03141207955208639,-0.03141207955208639,0.00099334231733339,0.0,0.00099334231733339,504,1156,0.4701774151481339,0.4700018005712597,1,1,"[1, 0]","[[[0, 1], [1, 2], [2, 1]], [[2, 0]]]","[2, 0]","[[[2, 1], [1, 2], [0, 2]], [[2, 0]]]",3,-0.030418737234753,-3.469446951953614e-18,1
33,2,-0.030418737234753003,-0.03141207955208639,-0.03141207955208639,0.00099334231733339,0.0,0.00099334231733339,800,1156,0.4701774151481339,0.4700018005712597,1,1,"[1, 0]","[[[0, 1], [1, 2], [2, 1]], [[2, 0]]]","[2, 0]","[[[2, 1], [1, 2], [0, 2]], [[2, 0]]]",3,-0.030418737234753,-3.469446951953614e-18,1
33,4,-0.030418737234753003,-0.03141207955208639,-0.03141207955208639,0.00099334231733339,0.0,0.00099334231733339,884,1156,0.4701774151481339,0.4700018005712597,1,1,"[1, 0]","[[[0, 1], [1, 2], [2, 1]], [[2, 0]]]","[2, 0]","[[[2, 1], [1, 2], [0, 2]], [[2, 0]]]",3,-0.030418737234753,-3.469446951953614e-18,1
34,0,0.8591492420122462,0.8591492420122462,0.8591492420122462,0.0,0.0,0.0,144,15876,0.6107194381682948,0.6107194381682948,0,0,"[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]","[2, 0]","[[[0, 2], [1, 2]], [[1, 0], [2, 0]]]",3,0.8591492420122462,0.0,0
34,1,1.0206261751557473,1.0206261751557473,0.9785733389575108,0.0,0.04205283619823652,0.04205283619823652,1224,15876,0.6349691102798735,0.6191437917551847,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[1, 0]]]","[2, 0]","[[[0, 2], [1, 2], [2, 1]], [[1, 0]]]",3,1.0206261751557473,0.0,1
34,2,1.0206261751557473,1.0206261751557473,1.0206261751557473,0.0,0.0,0.0,3888,15876,0.6349691102798735,0.6349691102798735,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[1, 0]]]","[2, 0]","[[[2, 0], [0, 2], [1, 2]], [[1, 0]]]",3,1.0206261751557473,0.0,0
34,4,1.0206261751557473,1.0206261751557473,1.0206261751557473,0.0,0.0,0.0,6876,15876,0.6349691102798735,0.6349691102798735,1,1,"[2, 0]","[[[0, 2], [1, 2], [2, 0]], [[1, 0]]]","[2, 0]","[[[2, 0], [0, 2], [1, 2]], [[1, 0]]]",3,1.0206261751557473,0.0,0
35,0,-0.29777073530805237,-0.29777073530805237,-0.29777073530805237,0.0,0.0,0.0,144,15876,0.5272649905291245,0.5294593131254717,0,0,"[0, 1]","[[[1, 0]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1]], [[0, 1], [2, 1]]]",3,-0.29777073530805237,0.0,0
35,1,-0.27813204773510497,-0.2786105033493156,-0.2899904061758727,0.00047845561421061555,0.011379902826557098,0.011858358440767713,1224,15876,0.5315229683075275,0.531693695472566,1,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[1, 1]","[[[2, 1]], [[0, 1], [2, 1], [0, 2]]]",3,-0.27813204773510497,0.0,2
35,2,-0.27813204773510497,-0.2786105033493156,-0.2833804122446882,0.00047845561421061555,0.004769908895372599,0.005248364509583214,3888,15876,0.5315229683075275,0.5337318012480875,2,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[1, 1]","[[[2, 1]], [[0, 1], [1, 0], [0, 2]]]",3,-0.27813204773510497,0.0,1
35,4,-0.27813204773510497,-0.2786105033493156,-0.2833804122446882,0.00047845561421061555,0.004769908895372599,0.005248364509583214,6876,15876,0.5315229683075275,0.5337318012480875,2,1,"[0, 0]","[[[1, 0]], [[0, 1], [1, 0], [2, 0]]]","[1, 1]","[[[2, 1]], [[0, 1], [1, 0], [0, 2]]]",3,-0.27813204773510497,0.0,1
36,0,0.20303551171844825,0.20303551171844825,0.20303551171844825,0.0,0.0,0.0,144,15876,0.6154002687560535,0.6154002687560535,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[1, 0], [2, 0]]]",3,0.20303551171844825,0.0,0
36,1,0.4234980968123386,0.4234980968123386,0.4234980968123384,0.0,1.6653345369377348e-16,1.6653345369377348e-16,1224,15876,0.6339216794199571,0.6339216794199571,1,1,"[0, 0]","[[[0, 2], [1, 0], [2, 0]], [[1, 0]]]","[0, 0]","[[[2, 0], [0, 2], [1, 0]], [[1, 0]]]",3,0.4234980968123386,0.0,0
36,2,0.4234980968123386,0.4234980968123386,0.4234980968123384,0.0,1.6653345369377348e-16,1.6653345369377348e-16,3888,15876,0.6339216794199571,0.6339216794199571,1,1,"[0, 0]","[[[0, 2], [1, 0], [2, 0]], [[1, 0]]]","[0, 0]","[[[2, 0], [0, 2], [1, 0]], [[1, 0]]]",3,0.4234980968123386,0.0,0
36,4,0.4234980968123386,0.4234980968123386,0.4234980968123384,0.0,1.6653345369377348e-16,1.6653345369377348e-16,6876,15876,0.6339216794199571,0.6339216794199571,1,1,"[0, 0]","[[[0, 2], [1, 0], [2, 0]], [[1, 0]]]","[0, 0]","[[[2, 0], [0, 2], [1, 0]], [[1, 0]]]",3,0.4234980968123386,0.0,0
37,0,0.8202853096314197,0.8202853096314197,0.8202853096314197,0.0,0.0,0.0,144,15876,0.6971655103777235,0.6971655103777235,0,0,"[0, 2]","[[[1, 0], [2, 0]], [[0, 2], [1, 2]]]","[0, 2]","[[[1, 0], [2, 0]], [[1, 2], [0, 2]]]",3,0.8202853096314197,0.0,0
37,1,1.1736831918302202,1.1736831918302202,1.1736831918302202,0.0,0.0,0.0,1224,15876,0.7170662038415845,0.7170662038415845,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[0, 2]","[[[1, 0]], [[1, 2], [2, 1], [0, 2]]]",3,1.1736831918302202,0.0,0
37,2,1.1736831918302202,1.1736831918302202,1.1736831918302202,0.0,0.0,0.0,3888,15876,0.7170662038415845,0.7170662038415845,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[0, 2]","[[[1, 0]], [[1, 2], [2, 1], [0, 2]]]",3,1.1736831918302202,0.0,0
37,4,1.1736831918302202,1.1736831918302202,1.1736831918302202,0.0,0.0,0.0,6876,15876,0.7170662038415845,0.7170662038415845,1,1,"[0, 2]","[[[1, 0]], [[0, 2], [1, 2], [2, 1]]]","[0, 2]","[[[1, 0]], [[1, 2], [2, 1], [0, 2]]]",3,1.1736831918302202,0.0,0
38,0,0.299696678235037,0.299696678235037,0.299696678235037,0.0,0.0,0.0,144,144,0.49526440424086415,0.49526440424086415,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]",3,0.299696678235037,0.0,0
38,1,0.299696678235037,0.299696678235037,0.299696678235037,0.0,0.0,0.0,144,144,0.49526440424086415,0.49526440424086415,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]",3,0.299696678235037,0.0,0
38,2,0.299696678235037,0.299696678235037,0.299696678235037,0.0,0.0,0.0,144,144,0.49526440424086415,0.49526440424086415,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]",3,0.299696678235037,0.0,0
38,4,0.299696678235037,0.299696678235037,0.299696678235037,0.0,0.0,0.0,144,144,0.49526440424086415,0.49526440424086415,0,0,"[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]","[2, 2]","[[[0, 2], [1, 2]], [[0, 2], [1, 2]]]",3,0.299696678235037,0.0,0
39,0,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,144,1156,0.9845258012794189,0.9864000812828758,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[1, 2]], [[0, 2]]]",3,1.7613705638880106,0.0,0
39,1,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,504,1156,0.9845258012794189,0.9864000812828758,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[1, 2]], [[0, 2]]]",3,1.7613705638880106,0.0,0
39,2,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,800,1156,0.9845258012794189,0.9864000812828758,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[1, 2]], [[0, 2]]]",3,1.7613705638880106,0.0,0
39,4,1.7613705638880106,1.7613705638880106,1.7613705638880106,0.0,0.0,0.0,884,1156,0.9845258012794189,0.9864000812828758,0,0,"[0, 0]","[[[2, 0]], [[2, 0]]]","[2, 2]","[[[1, 2]], [[0, 2]]]",3,1.7613705638880106,0.0,0
40,0,0.3907077226754623,0.3907077226754623,0.3907077226754623,0.0,0.0,0.0,144,1156,0.4387327853444144,0.4387327853444144,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1], [0, 1]]]",3,0.3907077226754623,0.0,0
40,1,0.3907077226754623,0.3907077226754623,0.3907077226754623,0.0,0.0,0.0,504,1156,0.4387327853444144,0.4387327853444144,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1], [0, 1]]]",3,0.3907077226754623,0.0,0
40,2,0.3907077226754623,0.3907077226754623,0.3907077226754623,0.0,0.0,0.0,800,1156,0.4387327853444144,0.4387327853444144,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1], [0, 1]]]",3,0.3907077226754623,0.0,0
40,4,0.3907077226754623,0.3907077226754623,0.3907077226754623,0.0,0.0,0.0,884,1156,0.4387327853444144,0.4387327853444144,0,0,"[1, 1]","[[[0, 1], [2, 1]], [[0, 1], [2, 1]]]","[1, 1]","[[[2, 1], [0, 1]], [[2, 1], [0, 1]]]",3,0.3907077226754623,0.0,0
41,0,0.5995885776187997,0.5995885776187997,0.5995885776187997,0.0,0.0,0.0,144,5184,0.5975402309765585,0.5975402309765585,0,0,"[0, 0]","[[[1, 0], [2, 0]], [[1, 0], [2, 0]]]","[0, 0]","[[[2, 0], [1, 0]], [[1, 0], [2, 0]]]",3,0.5995885776187997,0.0,0
