condition,trial,method,pd,pfa,reports,observations,active_targets,capture,bits,delay_ms,selector_seconds,objective_gain,extra_pd_evaluations,accepted_moves
rcs0.2_k2,93,joint,0.7,0.056666666666666664,2,36,10,0.8611111111111112,1280.0,2.1333333333333333,2.8946368999313563,0.0,376,0
rcs0.2_k2,93,balanced,0.9,0.05333333333333334,2,60,10,0.9333333333333333,1280.0,2.1333333333333333,0.741992799914442,0.0,0,0
rcs0.2_k2,93,robust,0.8,0.06,2,60,10,0.9166666666666666,1280.0,2.1333333333333333,5.179760600090958,0.0,0,0
rcs0.2_k2,94,v1,0.6,0.05,2,41,10,1.0,1280.0,2.1333333333333333,3.1497322000795975,0.0,0,0
rcs0.2_k2,94,joint,0.6,0.05,2,41,10,1.0,1280.0,2.1333333333333333,3.261741300113499,0.0,371,0
rcs0.2_k2,94,balanced,0.8,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,0.7257389000151306,0.0,0,0
rcs0.2_k2,94,robust,0.9,0.06333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,5.396104999934323,0.0,0,0
rcs0.2_k2,95,v1,0.8,0.04,2,47,10,1.0,1280.0,2.1333333333333333,3.189011000096798,0.0,0,0
rcs0.2_k2,95,joint,0.8,0.04,2,47,10,1.0,1280.0,2.1333333333333333,3.2944846999598667,0.0,352,0
rcs0.2_k2,95,balanced,0.8,0.03666666666666667,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,0.5076778000220656,0.0,0,0
rcs0.2_k2,95,robust,0.8,0.03666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,4.434754199930467,0.0,0,0
rcs0.2_k2,96,v1,0.8,0.04666666666666667,2,26,10,1.0,1280.0,2.1333333333333333,1.9778464999981225,0.0,0,0
rcs0.2_k2,96,joint,0.8,0.04666666666666667,2,26,10,1.0,1280.0,2.1333333333333333,2.0824273999314755,0.0,343,0
rcs0.2_k2,96,balanced,0.9,0.04666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,0.7446748999645934,0.0,0,0
rcs0.2_k2,96,robust,0.9,0.056666666666666664,2,60,10,1.0,1280.0,2.1333333333333333,5.313622400048189,0.0,0,0
rcs0.2_k2,97,v1,0.7,0.06666666666666667,2,23,10,1.0,1280.0,2.1333333333333333,1.824845999944955,0.0,0,0
rcs0.2_k2,97,joint,0.7,0.06,2,24,10,1.0,1280.0,2.1333333333333333,1.9753325999481604,0.12496325457735757,512,3
rcs0.2_k2,97,balanced,0.9,0.05333333333333334,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,0.7626411999808624,0.0,0,0
rcs0.2_k2,97,robust,0.9,0.06333333333333334,2,60,10,0.9833333333333333,1280.0,2.1333333333333333,5.641504200058989,0.0,0,0
rcs0.2_k2,98,v1,0.6,0.03333333333333333,2,28,10,1.0,1280.0,2.1333333333333333,2.096540999948047,0.0,0,0
rcs0.2_k2,98,joint,0.6,0.03333333333333333,2,28,10,1.0,1280.0,2.1333333333333333,2.1890556999715045,0.0,329,0
rcs0.2_k2,98,balanced,0.8,0.03333333333333333,2,60,10,1.0,1280.0,2.1333333333333333,0.7402062000473961,0.0,0,0
rcs0.2_k2,98,robust,0.8,0.04666666666666667,2,60,10,1.0,1280.0,2.1333333333333333,5.488701099995524,0.0,0,0
rcs0.2_k2,99,v1,1.0,0.06,2,23,10,1.0,1280.0,2.1333333333333333,2.252015499980189,0.0,0,0
rcs0.2_k2,99,joint,1.0,0.06,2,23,10,1.0,1280.0,2.1333333333333333,2.3468446999322623,0.0,345,0
rcs0.2_k2,99,balanced,1.0,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,0.8262473000213504,0.0,0,0
rcs0.2_k2,99,robust,1.0,0.05333333333333334,2,60,10,1.0,1280.0,2.1333333333333333,5.609920099959709,0.0,0,0
rcs0.2_k8,0,v1,1.0,0.04,4,28,10,1.0,2560.0,4.266666666666667,2.6935009999433532,0.0,0,0
rcs0.2_k8,0,joint,1.0,0.04666666666666667,6,28,10,1.0,3840.0,6.400000000000001,2.894061299972236,0.04079918811639027,629,2
rcs0.2_k8,0,balanced,1.0,0.05333333333333334,8,60,10,1.0,5120.0,8.533333333333335,0.5909001999534667,0.0,0,0
rcs0.2_k8,0,robust,1.0,0.05333333333333334,8,60,10,1.0,5120.0,8.533333333333335,5.600428800098598,0.0,0,0
rcs0.2_k8,1,v1,0.7,0.016666666666666666,8,36,10,1.0,5120.0,8.533333333333335,3.003687800024636,0.0,0,0
rcs0.2_k8,1,joint,0.8,0.016666666666666666,8,36,10,1.0,5120.0,8.533333333333335,3.166886599967256,0.02846386435741799,471,1
rcs0.2_k8,1,balanced,0.9,0.03,8,60,10,0.9833333333333333,5120.0,8.533333333333335,0.5235820000525564,0.0,0,0
rcs0.2_k8,1,robust,0.9,0.023333333333333334,8,60,10,0.9833333333333333,5120.0,8.533333333333335,5.279662900022231,0.0,0,0
rcs0.2_k8,2,v1,0.7,0.04,8,27,10,0.9629629629629629,5120.0,8.533333333333335,2.6758307999698445,0.0,0,0
rcs0.2_k8,2,joint,0.7,0.04,8,27,10,0.9629629629629629,5120.0,8.533333333333335,2.980643100105226,0.029621492246257652,931,3
rcs0.2_k8,2,balanced,0.7,0.05333333333333334,8,60,10,0.9166666666666666,5120.0,8.533333333333335,0.7219516000477597,0.0,0,0
rcs0.2_k8,2,robust,0.8,0.04666666666666667,8,60,10,0.9166666666666666,5120.0,8.533333333333335,6.424052400048822,0.0,0,0
rcs0.2_k8,3,v1,0.5,0.08333333333333333,5,28,10,1.0,3200.0,5.333333333333334,2.618649199954234,0.0,0,0
rcs0.2_k8,3,joint,0.5,0.07333333333333333,6,28,10,1.0,3840.0,6.400000000000001,2.949793899897486,0.22207736655741858,1064,3
rcs0.2_k8,3,balanced,0.6,0.07,8,60,10,0.9833333333333333,5120.0,8.533333333333335,0.6431732000783086,0.0,0,0
rcs0.2_k8,3,robust,0.5,0.056666666666666664,8,55,10,0.9636363636363636,5120.0,8.533333333333335,4.4625607000198215,0.0,0,0
rcs0.2_k8,4,v1,0.7,0.04,8,35,10,1.0,5120.0,8.533333333333335,3.3768381000263616,0.0,0,0
rcs0.2_k8,4,joint,0.7,0.043333333333333335,5,33,10,1.0,3200.0,5.333333333333334,3.685435900115408,0.34416110320680504,961,5
rcs0.2_k8,4,balanced,0.7,0.05,8,60,10,1.0,5120.0,8.533333333333335,0.6261902999831364,0.0,0,0
rcs0.2_k8,4,robust,0.6,0.05333333333333334,8,40,10,1.0,5120.0,8.533333333333335,3.4760526000754908,0.0,0,0
rcs0.2_k8,5,v1,0.8,0.02,8,42,10,1.0,5120.0,8.533333333333335,4.113636499969289,0.0,0,0
rcs0.2_k8,5,joint,0.8,0.02666666666666667,8,42,10,1.0,5120.0,8.533333333333335,4.381587799987756,0.12070858373492921,746,6
rcs0.2_k8,5,balanced,0.8,0.02,8,60,10,0.9666666666666667,5120.0,8.533333333333335,0.6451522000133991,0.0,0,0
rcs0.2_k8,5,robust,0.8,0.02666666666666667,8,55,10,0.9636363636363636,5120.0,8.533333333333335,5.009605399915017,0.0,0,0
